Geneid	Length	genome_mapping/Control1.rn6.sorted.bam
Fcgrt	1550	3018
Abcd2	5516	259
Ngb	1755	185
Kcnk3	2041	83
Rho	1493	3
Gata2	3411	115
Arsb	1862	3375
Pawr	2113	159
Scrg1	507	346
Agrp	648	4
Mcm4	3339	1297
Maoa	2083	1203
Hps1	2641	692
Zfp354a	2547	120
Nos1	4594	176
Tk1	2262	1208
Vhl	2807	1584
Kap	705	0
Atp7a	4674	525
Fmr1	4189	625
Chrna3	1500	14
Chrnb4	1488	5
Igf1r	4688	461
Bpifa2	962	1
Cdo1	1457	1056
Rims1	5651	125
Asip	694	0
Nr1i2	2336	0
Ccnh	1401	402
Slc5a5	2846	77
Cd9	1145	7828
Avpr1a	1596	60
Clu	1860	18041
B4galt1	2292	656
Orm1	769	30
Reg3b	781	101
Pgam1	1805	7633
Pgk1	1659	7975
Vars	3980	1311
Gstt1	949	84
Glrb	1491	595
Pkm	1971	8841
Ubd	671	7
Gpr182	1885	201
Cxcr5	1109	16
Col1a1	5826	64952
Tas1r1	2679	49
Pak2	1776	1156
Msra	1262	227
Homer2	1978	131
Homer3	1207	830
Atp2b1	4229	2088
Dbt	3152	887
F2rl2	1505	84
Kcnj16	1770	740
Ip6k1	1589	883
Nr0b1	1779	0
Hpx	1484	17
Dynll1	653	2909
Hgfac	2042	3
Ptafr	3313	1367
Nup210	6941	555
Degs1	1438	2391
Syt9	1506	47
Syt8	1184	7
Pdlim5	1869	822
Clcnka	2395	7
Bhlhe40	2376	1667
Igfals	2131	3
Rpl21	548	5028
Txn2	1101	1422
Cubn	11250	310
Retnla	503	0
Camlg	1360	362
Ctbp2	3617	711
Ager	1420	105
Pias2	1829	609
Rrad	1457	85
Acox3	2592	729
Ogfr	2057	1126
Gipc1	1563	1767
Cxxc4	5486	125
Gtf2a2	330	242
Nrn1	1371	114
Nde1	2153	530
Sox11	2018	53
Agps	2076	808
Cacng2	1120	75
Ackr3	1938	1006
Cd40lg	783	5
Dnmt1	5917	1878
Ikbkb	3526	1049
Col1a2	4465	23903
Ctnnb1	2352	7675
Ssbp3	1916	956
Atox1	493	756
Sh3kbp1	3289	1376
Dffb	1324	110
Clcn3	3810	1777
Prl7d1	893	0
Fabp4	563	757
Rab6a	3376	5854
Dhh	2479	131
Tcf4	2025	832
Timm8a1	1171	380
Timm10b	670	197
Slpi	650	1135
Pglyrp1	630	27
Il18bp	935	307
Hcn1	2762	107
Kif2a	4254	1211
Kif3a	2279	820
Dcx	8827	200
Slc34a2	3492	2
Atp1b4	4175	2
Tnfaip6	1367	408
Cd93	4729	1372
Ihh	2272	9
Prelp	1419	1531
Gjb6	1717	628
Gemin2	1332	252
Il12a	793	25
Hs3st1	927	911
Cdh11	5173	1418
Cdh8	3100	83
Klf5	3232	409
Smpx	884	1
Adcy7	4164	1154
Artn	1331	9
Gfra3	2045	12
Nrtn	671	31
Tle3	4769	2416
Bex3	509	1109
Wnt4	1205	378
Grb7	2420	6
Dctn4	1404	945
Kcnk9	1191	81
Pomt1	2906	941
Asah1	2263	3971
Chst3	1425	100
Maged1	2671	3800
Gnpat	2033	735
Snx1	2028	2065
Ilf3	3167	1468
Ddx1	2463	1907
Cxcr3	1663	25
Strbp	3065	547
Gab2	1989	849
Ufd1	1783	1135
Synrg	3816	1246
Bnip3	1618	1131
Arid4b	4964	357
Tert	3378	39
Slc4a4	3573	2617
Ccs	1019	562
Sf3b1	4954	6758
Slc17a6	3970	670
Fgf13	2007	216
Fgfr3	3187	1969
Fen1	2172	528
Tec	2618	585
Fmo3	1887	135
Xrcc1	2080	1039
Dgat1	1738	581
Rnf103	2519	781
Ran	1068	4301
Stmn2	1848	3070
Slco1c1	2720	406
Slc7a8	4102	1008
Fads1	3355	1801
Hdac1l	1455	4
Hdac2	2178	1152
Hdac3	1643	944
Hdac4	4000	528
Hdac5	3213	1714
Rgs2	685	335
Fgl2	3693	3773
Plcl1	5235	1414
Cldn11	1848	14572
Rab9a	1273	663
Rab27b	890	72
Pick1	1797	319
Cetn1	703	1
Nfs1	2009	661
Nucb1	2302	7912
Srm	1249	405
Fut9	2151	61
Jak1	4291	4685
Tmed10	1288	4311
Rag1	6536	3
Hamp	360	4
Sema6b	3847	601
Cox4i2	704	72
Ppp1r9a	3834	346
Ppp1r9b	4448	3978
Ptp4a2	1081	2024
Synj1	5878	2435
Mlycd	2011	399
Plcb2	4004	656
Pola1	5167	445
Pola2	2267	286
Pik3cb	4494	597
Spa17	447	97
Gas7	6796	5713
S100a6	402	3392
Kif3c	3419	1090
Pex11a	2259	467
Col5a2	6076	7102
Col18a1	5007	3659
Xpo1	3216	2410
Plg	2717	6
Hacl1	2002	508
Slc2a8	2089	517
Cnga3	2213	1
Cnga4	2355	0
Cnga1	2137	1
Entpd6	2441	361
Mterf1	1503	137
Slc25a27	2653	306
Slc25a14	1555	178
Abcg1	3529	1989
Ajuba	3234	159
Prss12	2499	140
Slc24a3	3746	410
Nme3	645	176
Tekt1	1378	103
Zp1	1947	1
Fbxo2	1293	956
Prdx4	905	854
Mpp2	2198	471
Lin7a	657	11
Slc25a4	1290	6564
Nol3	1533	864
Lyst	11028	1185
Sorl1	7079	910
Elf1	2504	694
Slc5a7	4894	321
Rhoq	3860	1450
Herpud1	1844	1247
Nox4	2176	30
Ddx52	2159	302
Cpn1	1754	1
Cdc5l	2831	1408
Polg	3651	879
Twist1	1497	114
Vamp7	663	403
Psmb7	972	2138
Tpra1	1627	935
Enpp1	2721	797
Klf15	2457	386
Slc22a7	1636	3
Laptm5	2072	5115
Idi1	2813	713
Cox17	424	412
Lrp3	3892	292
Gna15	1677	617
Ncdn	3635	3486
Sfrp4	1891	669
Tie1	3819	2095
Angpt1	1890	159
Rfc1	4725	1327
Opn1mw	1080	0
Vegfb	1788	439
Pip4k2b	1983	531
Pdk4	1425	618
Tnfsf4	1781	44
Syngr2	942	1091
Picalm	2049	6106
Vamp5	307	315
Bud31	803	530
Prmt3	2453	294
Trpc1	3978	387
Trpc6	2792	324
Nap1l1	2106	4295
Rpe65	2147	260
Ddx39a	1717	896
Socs3	863	347
Ptch1	4303	1053
Ftcd	1866	3
Pcyt2	1844	1353
Mbtps1	3895	1883
Cxadr	1616	511
Sec16b	4356	186
Cdhr1	4275	135
Olfm1	2759	1822
Vegp2	752	0
Cabin1	7260	1142
Prdx6	856	3069
Spp2	679	0
Atp6v0e1	835	1273
Slc27a1	3187	1917
Idh3B	1506	1674
Tinagl1	1868	502
Zfp423	4572	401
Gosr1	2726	708
Madd	5243	990
Cox5b	486	2256
S100a9	487	796
Rnf138	2574	283
Rab14	760	1158
Psmb1	799	2426
Dpep1	1557	4
Cdk4	1364	2132
Pgf	1563	118
Ece1	2779	2713
Rps27	343	4026
Nudt4	2926	4648
Efna1	1454	241
Fez2	1249	410
Atp5pf	571	1865
Clic5	5786	206
Mgat2	2488	823
Smpd3	5031	909
Mmp23	1243	184
Acsl5	2440	1444
Kcnj13	1257	67
Prdx5	816	3652
Nupr1	625	812
Hspb8	1774	2657
Rtn4r	1422	31
Lenep	580	0
Csnk1a1	971	2229
Nup88	2412	859
Cpb2	1435	5
Bbs2	2573	486
C5ar1	1753	1908
Cdc42bpb	6373	2734
Magi2	4740	374
Pom121	5506	1267
Acsl4	4862	1563
Pitx1	2256	0
Gfm1	2605	900
Dao	1591	177
Megf8	11924	3556
Fstl3	771	44
Kcnh4	3736	10
Banf1	763	1156
Inpp5e	3341	379
Egr2	2963	268
Fcnb	1127	393
St14	3157	1388
Stxbp3	2388	1381
Idh3a	2401	2102
Ltc4s	500	74
Ltb4r2	1077	0
Cysltr1	1020	36
Sc5d	2165	1615
Cds2	1516	606
Cdh23	10529	68
Il5ra	1245	0
Asah2	4912	458
Cxcl2	1104	11
Bco1	1930	13
Kremen1	1971	330
Pdlim3	1562	89
Nkx2-5	1322	0
Flt4	4358	104
Vegfc	1568	82
Pafah1b3	808	145
Dnm1l	2491	1149
P2rx2	1833	39
Cdc42bpa	6308	1976
Gng3	1153	472
Gng10	1073	1857
Gng12	708	1269
Ccnl1	2119	1023
Sardh	3069	540
Akap1	2614	547
Dll3	1972	7
P3h1	2513	787
Mpp3	2822	219
Sh2b2	2807	286
Crcp	1408	561
Tmf1	3445	1103
Phyh	1201	1030
Spata2	2389	391
Mtnr1a	1774	0
Chek2	1749	230
Rax	1029	0
Dffa	3329	493
Insl3	595	5
S100a3	669	157
Yme1l1	2981	1248
Nox1	2571	2
Hcn2	2522	1605
Hcn3	2343	79
Trpv6	2907	56
Slfn4	4857	713
Pde6h	463	3
Gtpbp4	2320	198
Dnajc14	2935	694
Nek2	3122	150
Dmtf1	3335	653
Rbm3	1184	3127
Dag1	5169	6352
Cited2	1969	872
Cited4	892	44
Ccl28	1344	1
Cacna1f	5969	5
Ccna2	1712	689
Map2k6	1690	116
Bik	956	22
Trpm7	7019	2154
Dmrt1	1412	0
Hdgf	1788	1655
Gbx2	1548	9
Lmx1b	2103	21
Pax3	2197	41
Msx3	2310	0
Klf4	2368	751
Ankh	2447	3026
Slc5a3	2436	101
Fbp2	1263	6
Mllt3	1540	167
Emb	1366	1059
Aatf	1791	252
Rasgrf2	3503	67
Clasp2	5568	4911
Lancl1	1453	529
Glra3	1344	7
Itga6	5964	4259
Slc7a10	1879	110
Nfil3	1961	414
Tdg	2858	863
Stag3	4163	6
Ntn1	1815	571
Ntn3	2428	66
Bcl2l10	1074	2
Ncf1	2758	4437
Pi4k2a	1598	505
Casp4	1218	334
Wif1	2155	158
Rap2a	491	42
Pitpnb	2670	1697
Cdc37	1603	2695
Dlk1	1538	175
Cntn5	3341	6
Ubqln1	2275	2405
Dpp3	2609	1021
Aurkb	1811	805
Nppc	1020	43
Wap	543	0
Suclg1	1242	1780
Clec4f	1888	0
Abcg5	2470	3
Slc26a3	2835	45
Atp5mc3	695	2663
Aimp1	1053	558
Plce1	8338	937
Six1	3188	96
Trafd1	2466	2177
Zyx	2557	2595
Zp3	1320	1
Cyp27b1	2426	8
Rgs14	2857	238
Gne	2815	514
Wbp4	1547	287
Ptpre	2283	752
Uox	1359	3
Dusp1	1927	1556
Sorbs2	6303	959
Lim2	824	0
Pkia	1971	494
Tjp2	4697	2622
Usp2	2071	151
Atp6v0a2	2571	560
Dnajc2	2065	553
Mapk8ip1	2993	4733
Ipo13	3541	1438
Serpini1	2916	339
Akr1b7	1277	81
Ifngr1	1854	4901
Tm4sf4	1575	44
Rfc2	1528	525
Trpv5	4834	4
Stx1a	2131	156
Il17b	688	2
Prl2a1	930	0
Ift172	5365	695
Kidins220	7135	5788
F11r	1878	482
Crnkl1	2326	1
Dars	2159	1593
Txn1	308	2755
Sec14l2	2591	610
Tgfbi	2693	2748
Kcnk4	1194	37
Snai1	1596	200
Kcnk6	1882	18
Gripap1	3003	1259
F2rl3	1694	51
Fgf4	587	4
Snap29	3400	1709
Slc9a3r2	2110	866
Bak1	1921	1029
Btnl2	1542	5
Nrxn3	6003	362
Slc6a9	3182	3616
Timp1	740	7391
Ebf1	2878	240
Ralb	2207	957
S100a8	357	465
Pcsk5	5241	264
Csnk2a1	1508	1274
Atp5c1	1083	2551
Pdk1	1581	450
Plod1	2895	2680
Il13	443	0
Mapk8	5709	976
Nup107	3084	449
Gucy2f	3736	1
Foxj1	1914	264
Kcnj9	2301	155
Cltb	982	2040
Il2	740	0
Ap2m1	1799	9049
Npr2	3469	1168
Ggt1	1491	42
Lct	6117	4
Mapk1	5615	3127
Fcgr2a	1421	473
Tff2	579	0
Upb1	1259	1
Nrxn2	6409	2228
Map3k8	2721	208
Opcml	2339	241
Pdia4	2319	2749
Blvra	1078	514
Cacnb2	3892	148
Csf2	441	0
Nat2	1385	33
Akap8	3408	1480
Scg3	2144	1935
Eif4ebp1	846	665
Ccl4	279	31
Slc17a7	2000	11
Tnc	6155	5528
Lgals8	2507	693
Slc28a1	2401	13
Vcp	3195	8640
Rtn1	3365	4148
Plaa	2694	1001
Tpt1	790	23527
Nlgn1	3322	153
Phox2a	1607	10
Kcnj4	2656	2
Srp54a	2144	1237
Cacna1s	6090	0
Cap2	1636	192
Exoc4	3506	1017
Cdc123	1254	882
Cplx2	900	127
Cntn4	4609	131
Ptprn	2952	7830
Ecm1	1889	1444
Dusp6	2755	1541
Atp6v1f	642	1676
Rere	7665	3815
Lman1	1742	847
Map3k1	5166	310
Myt1l	4424	185
Vwf	8803	5937
Ppp1r12a	3301	1237
Cdk5r1	1192	144
Sdc3	4841	4082
Jdp2	881	308
Pgap2	2568	654
Aldh1a2	2244	2310
F2rl1	2979	212
Cgrrf1	1264	364
Dlgap2	3690	41
Kynu	1759	7
Efna5	768	19
Oplah	4003	2297
Lmnb1	2134	664
Gsr	1849	880
Dnase1l3	1404	6
Ptpn6	2136	2134
Cyth1	1399	631
Cyth2	1564	1176
Cyth3	3473	477
St8sia4	1365	154
Trim28	2970	2848
Inpp4b	4392	79
Cga	667	0
Ceacam9	980	0
Trip10	1718	641
Pex12	2347	33
Acacb	7342	278
Pik3c2g	5957	20
Abcc5	5742	2717
Psmd10	527	153
Pip4k2a	3345	3641
Epb41l3	4530	1887
Ube2n	1488	489
Slc7a9	1739	15
Gp1bb	947	0
Sept5	3663	1275
B3gnt5	4209	45
Pcdha4	5241	60
Pcdha13	5251	25
Sh3gl2	1491	665
Lpar1	3294	2994
Kcnh6	3382	25
Cdh3	3458	35
Pcdha10	5337	6
Pcdha12	5250	11
Pcdha3	5226	14
Pcdha8	5247	6
Pcdhgc3	4556	2259
Pcdh12	4183	44
Rims2	5964	198
Magt1	1146	649
Mark1	2944	281
Polr2g	863	780
Kcnh2	3881	588
Eif2b4	1624	518
Mcf2l	4531	842
Nup155	4303	641
Il1r2	1379	31
Kcns1	2701	33
Crym	1201	447
Apbb3	2018	685
Ccr3	1308	12
Bin1	2397	3083
Ccr5	2473	908
Erp29	1092	2917
Sds	1273	11
Mmp12	1791	234
Ptf1a	1531	1
Slc25a20	1754	1039
Lamc1	7636	7461
Spam1	2101	0
Mt3	376	2182
Nln	2680	903
Rpl6	932	3708
RragB	2249	214
Rraga	1594	1396
Eif4e	2370	1221
Krt18	1369	10
Cdh17	3411	61
Rab28	1473	1103
Arl5a	1148	451
Arfrp1	926	373
Kcnj12	2260	72
Rps15a	435	3181
Cd52	534	16
Gjb4	2640	6
H3f3b	1654	6512
Myo1b	3609	447
Calb2	1438	360
Ptpn2	1458	490
Vip	1500	129
Nlgn2	3959	1371
Pdha2	1549	0
Bdh1	1617	563
Slc6a7	2721	66
Kcnc3	5258	946
Rab8a	1744	1409
Ppp2r2a	2350	1852
Kcnb2	3229	3
Scarb2	1983	3210
Zbtb7a	2790	755
B3gat1	2090	564
Cand1	4381	2427
Cuzd1	2262	3
Csde1	3734	2316
Hsd17b3	1111	9
Rgcc	890	369
Ctrl	795	24
Neu3	2290	85
Sh3bp5	2553	1053
Vamp3	1683	2311
Tcea2	1151	414
Psmb6	773	0
Gas6	2538	4057
Cyp21a1	1963	5
Slc25a5	1200	3079
Enpp2	2825	8477
Acsl3	2769	1819
Serpinb5	2577	0
Barhl1	2391	6
Prdx1	885	4493
Ptpn12	3167	1350
Ppp2r2c	1340	385
Cntn1	3210	4289
Tra2b	1984	1572
Nudt1	861	140
Psmc4	1358	1874
Psmc1	1544	3004
P2ry6	2466	638
Pex6	3169	349
Slc26a2	2877	439
Rps6ka2	5396	1281
Tff1	462	0
Hrk	5071	68
Prpsap2	1579	829
Rhoa	585	6235
Nr0b2	1111	13
Chrd	3267	235
Pfkfb3	2148	1033
Epn1	2025	2751
Ebp	1055	355
Hnrnpu	3346	7000
Ppp2r1a	2208	5602
Hnrnpk	2563	7232
Lrrc7	5098	28
Csrp3	838	72
C9	2081	1
Sec22a	1635	343
Sept2	3193	7479
Tnfsf11	957	0
Ccl17	282	7
Keap1	3162	858
Xpnpep2	2827	16
St8sia2	1121	9
Gzmm	935	33
Chrna6	1755	0
Folh1	3009	171
Hadh	1659	582
Grifin	583	26
Gmpr	1433	963
Klhl41	2289	23
Wipf1	3859	2710
Il10ra	1814	455
Plscr1	1552	147
Smu1	1728	958
Baiap2	1798	676
Decr1	1146	776
Ppat	4036	788
Ncr1	1268	1
Kif1b	6031	5794
Gpr37	3079	2503
Kif5b	2892	4340
Ccl22	1745	4
Ptpn23	5204	1640
Uba3	2170	1511
Pnliprp2	1527	2
Sv2b	5199	365
Mylk2	2727	20
Sv2a	3532	2160
Klf9	2508	1030
Tmem158	999	80
Atp6v1b2	2694	6543
Socs2	907	175
Zfp37	3366	73
Atp2a1	3437	9
Rps23	510	5155
Slc8a2	3001	153
Slc8a3	4749	235
Ackr2	1687	11
Pcyt1a	1551	746
Echs1	1462	703
Reln	11462	4785
Npepps	4104	2536
Chst10	2630	328
Patj	7640	346
Ddit4l2	725	88
Chek1	2336	252
Wnt11	2582	30
Ryk	1785	893
Sox9	4030	421
Gli3	5026	289
Bmpr2	3869	1083
Ppfia4	5852	371
Sytl4	2019	76
Gpr83	3646	68
Apbb1	2537	4574
Pip4k2c	3178	718
Atp5i	289	908
Brinp1	2401	282
Nploc4	3690	1541
Gpr19	1520	192
Rab3d	2204	316
Abcc3	5144	621
Abcb6	2843	796
Ap2b1	5409	1407
Phkg2	1836	762
Napa	1504	1974
Gabrg1	1725	546
Gabra4	1840	31
Plcd4	2695	485
Dnm1	3200	2526
Caskin1	5910	718
Cacng3	948	32
Cacng4	984	245
Cacng5	828	7
Cacng6	783	1
Cacng7	828	501
Cacng8	1266	57
Dynll2	2324	4224
Fmod	2944	1281
Nras	1300	1541
Psmb8	1086	537
Tacr2	2979	9
Lta	1340	0
Inhbb	3119	121
Chrm1	1383	5
Bpifa2f	818	0
Mmp16	3525	548
Sncb	1202	932
Nr2f2	1571	647
P2rx5	2401	89
Copb1	3333	2392
Cdkn1a	1860	990
Gale	1400	461
Manea	1389	257
Slco2b1	3790	1835
Dgka	3037	1324
Tubb4a	2081	19501
Nat8f5	1191	33
Cdk5	1163	631
Msmo1	1712	2057
Txnl1	1279	1487
Bnip3l	3199	2603
Il2rg	1586	357
As3mt	1608	413
Daxx	2453	570
Selenbp1	1620	0
Pde7b	1748	110
Faim	676	146
Hnrnph1	1932	3807
Bnip1	1106	271
Trpc5	2921	43
Elp1	4637	1050
Afap1	2891	886
Rcvrn	862	6
Higd1a	1415	821
Trim63	1842	45
Arf3	3286	485
Siah1	2086	426
Ddit4	1726	2209
Ppp4r1	3699	1680
Slc28a3	2116	16
Paics	1966	898
Ada	1395	393
Dhfr	760	192
Pdzk1ip1	770	2
Clec2d	702	10
Ppp1r14a	530	820
Serpinb7	1142	1
Khdrbs1	2628	2258
Faf1	2276	720
Ugt1a7c	2264	0
Cyp26a1	1727	12
Cfh	4250	9509
Il23a	1541	12
Coro1a	1600	2424
Sdf4	1431	2790
Skap2	1628	1720
Abcg8	4829	1
Slc36a1	1808	458
Anxa7	1861	2029
Hey2	2421	330
Dcbld2	2338	499
Trim9	3689	957
Lcp2	3384	1806
Casp12	1292	142
Ggt7	2574	805
Tmprss2	3135	4
Runx3	1230	70
Tnfrsf1b	2894	894
Eya2	1596	931
Sdha	2277	3174
Lef1	1194	143
Psmd9	1341	478
Hspb2	549	69
Rps13	527	3331
Acaa2	1616	936
Rack1	1209	9131
Sycp2	4752	24
Slco1a6	2478	0
Gucy2d	3637	5
Acsl6	2563	1122
Pacsin2	3174	2356
Lcn2	874	34
Galnt10	1812	501
Cygb	2112	461
Slc5a6	2981	838
Acot12	1706	0
Slc38a4	1917	38
Mark3	2700	1563
Asz1	1725	0
Fgf22	489	28
Fgf21	627	12
Fgf19	657	0
Fgf23	756	0
Cs	1498	2702
Acot8	1479	227
Adcy3	4611	562
Cdkn2b	2323	72
Kcnk15	2385	22
Fgf12	732	165
Fgf11	678	41
Fgf3	738	1
Tas1r3	2577	4
Dhrs9	1632	512
Pnma1	1786	24
Samsn1	1201	143
Adgrl3	5401	1138
Atp6v0c	1151	10861
Rasgrp4	2132	227
Hadha	2511	3312
Nphs2	1631	0
Palm	2650	2284
Mfn2	3869	1141
Cdkn2c	1432	241
Sult2a1	1000	0
Mgea5	2751	1644
Cldn16	1514	0
Slco1a2	3622	1158
Atp2c1	4913	2978
Fgf6	627	0
Hrh4	1594	0
Dynlrb1	684	2697
Anp32b	1350	2662
Kcnh7	3807	6
Xpnpep1	2320	2286
Cav2	2477	1386
Map2k2	1366	1397
Pgc	1371	6
Hist1h1d	660	11
Fgf8	615	0
Numb	1778	376
Atp2b3	5080	336
Scn9a	9299	215
Zfp36	1808	1277
Sval2	435	0
Sval1	612	0
Gata3	1335	5
Hemgn	2520	69
Ces1d	1933	0
Slc6a20	1950	2006
Selenof	1521	5344
Gpnmb	2308	66140
Pecr	1171	296
Ddx39b	1690	4890
Adarb2	2720	82
Heph	4255	362
Ap3m2	1542	391
Olr1	3751	496
Prkcd	2690	1731
Grin3b	3164	202
Capn8	2411	5
Icmt	1750	429
Il24	1160	3
Prdm4	2554	590
Atxn10	1810	2809
Steap3	2663	433
Slc40a1	3236	107
Mutyh	1669	234
Tob1	2036	481
Khdrbs2	1962	28
Taf2	5042	760
Ndel1	2214	1272
Kcnj15	1486	21
Kcnq2	4158	288
Zfp111	2816	381
Naa35	2544	1056
Il4r	3498	2854
Crebbp	10102	943
Scpep1	2018	5178
Ucn2	895	105
Tmlhe	1492	249
Rbm14	3144	652
Zfp347	4513	383
Arntl2	1911	69
Stk17b	2159	430
Lfng	1837	1029
Zdhhc7	2659	897
Serinc5	5408	4196
Tesk2	3026	326
Erg	1805	197
Mtdh	2231	758
Pik3ca	6393	1005
A1cf	1863	0
Abcb1a	4915	1235
Nap1l3	2798	345
Lonp1	2957	2065
Cry2	3967	1351
Agpat4	1853	2940
Map4k3	4092	1193
Ilk	1686	3359
Rap2b	552	179
Abcc4	4489	642
Slco6b1	2560	0
Cysltr2	1397	35
Clcc1	3554	773
Necab2	1575	133
Bcl2a1	699	829
Syf2	1274	871
Slc25a10	1916	1112
Dkc1	1800	840
Chrna2	1931	1
Marf1	7617	871
Zfp483	2817	204
Ythdc1	2968	1012
Actn3	2868	33
Ppp1r14c	2772	126
Cyb5r4	2230	723
Hrg	1699	0
Klrk1	1158	13
Oprpn	1182	0
Mmp10	1703	19
Akap5	2700	43
Svs5	628	0
Rph3a	2656	656
Il11	1674	55
Fbxo32	1053	278
Sstr3	3882	68
Mmp3	1563	90
Dnph1	545	130
Tspan8	1166	494
Folr1	1279	49
Mob4	2495	662
Mmp13	2602	2207
Pank4	2313	447
Ccr4	1083	1
Cd79b	1211	18
Cx3cr1	1326	1662
Cbwd1	1379	105
Rab3c	997	68
Wfdc18	440	0
Il13ra2	1915	6
Nkg7	798	8
Gtf3c1	6905	2076
Igsf6	2232	565
Rdh7	851	8
Usmg5	308	853
Ptpn21	5543	341
Ppp1r15a	2029	814
Sult1c2	3055	0
Hdgfl2	2157	1339
Hdgfl1	1995	0
Pla2g4a	2832	616
Mlxipl	2907	506
B3galt4	1576	69
Slc17a1	1404	0
Csf2rb	2894	1512
Atp5mc2	624	3013
Itfg1	3381	3190
Nat8b	904	0
Pcsk4	2445	37
Trak2	6014	7032
Mpc1	889	1688
Inpp5j	3323	457
Giot1	2556	179
Zbp1	1692	39
G3bp1	6548	2504
Cst6	835	128
Adap1	2361	1444
Rasd2	3461	88
Angptl2	2130	551
Grp	866	6
Cdc25a	3419	375
Cdc25b	2794	653
Gper1	1279	44
Il1rl2	2043	12
P2ry14	1591	164
Dusp5	2419	146
Rab26	1053	123
Wfdc1	1046	1229
Blcap	1935	839
Pde5a	3397	327
Opa1	3146	1381
Ces2c	1890	1
Dscam	6601	213
Ppp6c	1840	950
Rab29	1251	597
Rph3al	1991	67
Ap3m1	3160	1324
Sumo2	1039	1019
Gchfr	631	108
Uggt1	5053	1680
Chrnb3	2606	53
Gcsh	1247	686
Lgals2	610	12
Slc31a1	1416	799
Cblb	3373	557
Khsrp	2184	913
Kcne2	1711	75
Camk2g	1727	651
Ehhadh	3101	138
Slco4a1	2967	206
Eif2b3	1578	329
Kcnh5	3505	28
Slc2a13	6220	458
Slc25a21	2440	33
Taf9b	2446	632
Serpina10	1598	0
Hadhb	1996	2667
Gpha2	767	0
Zhx1	4530	1327
Hopx	1031	3153
Csap1	397	0
Slc6a13	2028	1060
Gbp2	2395	918
Alb	2001	1
Cd69	1604	11
Taar1	999	0
Adh7	2024	14
Glyatl2	1607	0
Epha7	3208	158
Gzmc	869	0
Ctsd	1989	51315
Myo9a	8544	780
Nlgn3	3166	880
Foxd1	2421	196
Foxc1	3984	867
Foxe3	861	0
Clk3	1754	1042
Gykl1	1650	0
Cox8a	495	1824
Rap1b	555	2051
Mgst1	903	1766
Mx2	2565	557
Mat2a	1337	1914
Pabpc1	2190	12805
Pou4f2	3210	2
Ptprg	4426	792
Snrpb	1078	1380
Ppp4c	1419	902
Cd40	1242	145
Xcl1	345	0
Slc12a5	5452	1278
Atp5f1b	1759	15761
Atp5f1	1207	1817
Rac1	792	4844
Ppp3cc	1818	447
Smarca4	5568	3574
Cyp2t1	1599	115
Psd	4007	199
Trpm8	4157	8
Acmsd	917	0
Avpi1	1084	407
Rnf39	2001	23
Nlrp6	2909	0
Clstn3	3019	1227
Clstn2	2920	314
Sulf1	4067	1018
UST4r	1884	0
Ust5r	2047	0
Elovl5	900	1697
Elovl6	2497	34
Spata19	664	0
Prl8a9	1050	0
Gprasp1	6370	1859
Dcxr	853	272
Acsbg1	2679	2414
Defb22	653	0
Spata6	2387	435
Pmfbp1	3286	25
Atg3	1393	1235
Micu2	2333	1216
Aagab	1087	360
Mk1	2490	1160
Dnttip1	1272	512
Crtac1	2538	237
Bzw2	1414	466
Abtb2	4504	326
Svop	2264	176
Slc12a9	2905	852
Pacs1	4183	609
Akr7a2	1243	411
Zg16	632	1
Marc2	1310	732
Rab3il1	1123	691
Nacc1	2044	1981
Exoc2	4363	1581
Nsa2	1052	930
Ipmk	5385	676
Gp2	1919	1
Hspbap1	1565	170
Agt	1934	1502
Cavin3	1049	1341
Col5a1	5544	4181
Lbr	1623	499
Angpt2	2267	403
Cx3cl1	3057	1913
Siah2	2028	204
Psmc3ip	919	126
Cd99l2	4163	156
Ap1g1	3418	1371
Capn5	4236	999
Atp2c2	3105	1
Sgk2	2707	106
Crlf2	1267	412
Rnf38	1695	582
Camk1	1421	776
Mgll	1207	617
Map3k2	2523	155
Osgin1	2337	151
Adra2b	4047	17
Adra2c	1704	12
Scp2	2559	2631
Mapre1	2290	3049
Akr1c3	1207	1
Gpc2	2611	53
Cyp2c22	1690	0
Calcb	759	299
Cyp2c13	1721	0
Cyp2d4	1761	295
Polk	3780	241
Gzmb	1445	1
Crispld2	4043	1229
Dkk3	5010	2597
Klc3	1559	5
Ppp1r1b	1745	198
Cxcl3	674	3
Prpf18	5427	974
A3galt2	1911	924
Cdhr5	2696	16
Noct	2609	191
Prl5a1	832	0
Ero1a	2356	804
Nav2	10465	1764
Pbld1	1986	163
Stambp	1713	469
Nme7	1659	248
Spon2	1743	107
Grip2	5178	309
Ttl	1396	425
LOC171573	591	0
Dnm3	3241	751
Dnase2	1412	2544
Bub1b	4380	578
Epcam	1460	29
Rhov	1715	161
Pde9a	2050	318
Fat3	14492	444
Akr1c14	2315	232
Nme1	736	1280
Tecr	1172	4150
Rnf112	2923	679
Rabggtb	1324	1189
Dab2ip	6457	1330
Ppp1r2	2235	2033
Serpina12	1487	1
Mt1	389	3153
Slc2a1	2570	4987
Slc16a10	2482	67
Slc38a1	2115	1292
Snrk	3000	478
Syt12	2068	61
Prss8	2208	2
Pou3f3	2993	414
Pou3f1	2981	71
Vmp1	1973	2469
Tgoln2	4713	3322
Gpr26	1172	9
Sftpb	1494	0
