Geneid	Length	genome_mapping/High_6620c1.rep3.RNAseq.mm10.sorted.bam
Smim5	940	91
Mrm3	1492	383
Tespa1	1694	18
Defa20	425	0
Coa4	834	350
Wfdc15a	466	0
Fam24a	371	4
Tefm	1287	518
Nbeal2	8803	9895
Fam25c	367	63
Actl9	1369	0
Smco1	1398	48
Kctd2	1766	1736
Dhrs13	1744	471
Tcerg1l	2569	0
4921517D22Rik	3142	0
Cdkl1	1689	119
Krtap16-3	570	0
Nxph4	1675	34
Foxe1	2130	2
Pon2	1821	4316
Gm5111	964	0
Tmem145	2298	0
Synm	7866	977
Ctxn1	1226	2530
Snapc5	761	406
Gm5128	3836	0
Khdc1a	1950	0
Gadd45gip1	1734	1851
Duxbl1	2146	0
Klhl6	2405	1077
Tnfsf18	2064	162
Qrfp	2925	1426
Dennd4c	7792	4027
Rtl1	6358	10
Ffar1	903	2
Nlrp9b	3344	0
Foxo6	2528	78
D630045J12Rik	11100	704
Rhox3a	1048	0
Nanos2	1439	0
Arid4b	6113	5226
Onecut2	13391	21779
Slc23a3	2058	52
Tbc1d2b	5934	4069
Naif1	3173	356
Gbp6	4316	148
Bms1	4288	6459
Prr14l	10546	3453
Synrg	7110	3069
Fam160b2	4034	1810
Rnf31	3432	2355
AY358078	1461	2
Atg2a	6340	7162
Mafa	2821	50
Cdk10	1649	1823
Akap9	12105	10896
Ifnz	1462	4
Wipf2	7589	2217
Hsh2d	1225	56
Kif18b	3336	941
Cox19	761	1335
1190005I06Rik	742	8
Ccnq	1224	822
1700025G04Rik	9754	3469
Pcgf1	874	503
Tut1	2768	2626
Arl16	2023	618
Tspan15	3605	9997
Zgrf1	7048	648
Ces2g	2859	2794
1700001O22Rik	1591	40
1110008P14Rik	657	1540
Coa5	3862	6505
Ascc3	7477	3297
E430018J23Rik	2163	385
Abraxas2	2895	1990
Cep78	2549	709
Tnrc6c	8728	3295
Rcor1	5669	5373
Ranbp3l	4211	39
Iqcc	2142	583
Alkbh6	945	899
Fermt1	5255	5985
Tubgcp3	3649	4059
Setx	10970	7105
Zbtb39	5958	1985
Cachd1	4965	1325
Bst2	807	2001
Gmip	3925	3172
Exoc8	7407	2128
Fam120c	7707	1418
Slc9c1	3879	2
Morn4	1816	408
Akap6	10263	1358
Ostn	1268	0
Dagla	5634	1802
Pcdha2	5364	2
Lrrc24	1904	141
Rab35	2163	5675
Uts2b	835	8
Tmem63b	3237	12572
Ppp2r5b	2708	4039
Gmeb2	4050	2882
Szt2	10958	4284
Ces2b	3374	14
Ntf5	1963	46
Qrfpr	1801	36
Yars2	1587	1143
Zbtb40	7192	1043
Lrrc4b	2719	194
Rnf133	1308	0
Tex2	4942	3913
Tmx3	4611	5442
Armh3	2896	1267
Trat1	4706	5
Enkd1	1317	900
Rbm11	2699	16
Eif5b	7797	12366
Nup188	5695	6020
Klhl17	3014	1726
Pdpr	2904	1358
Zfp273	2321	197
Crhbp	1681	6
Paqr9	8389	628
Ckmt2	1486	3917
Usp49	8253	151
Orai3	1996	1381
Eid2	1288	340
Rhox11	805	0
Map6d1	3274	10
Trim52	3529	0
Plekhg6	3019	745
Ska3	2260	698
Dcaf13	1541	2494
Them6	1488	1184
Rsl24d1	1522	2520
Igsf21	2000	0
Gxylt2	1826	104
Ap2s1	798	5114
Mex3d	3258	5416
Tspyl3	3072	104
Cct8l1	1961	8
H1f10	1062	611
Ubqlnl	2298	0
Xxylt1	3111	1778
Vstm2l	1363	6
1810024B03Rik	1266	35
Zc3h4	6051	5071
Trim67	8808	20
Gm5134	2836	2
1700016K19Rik	921	26
Tbc1d22b	3491	1457
Slc22a20	1897	1
Hjurp	8439	391
Iars2	3560	9303
Nsl1	2973	531
4921509C19Rik	2682	0
Gm5148	1215	547
Nr1h5	2835	12
Stpg2	2818	0
Ccdc180	5081	27
Oog2	1929	0
Aadacl4fm1	1406	0
Pramel32	1828	0
Tbc1d2	4305	3686
A330070K13Rik	633	0
Gm9758	1155	7
Pramel37	1594	0
4930590J08Rik	3395	4
Prb1	1621	0
Fbxw26	1824	0
Fdxacb1	1978	517
BC061237	899	0
Serpinb3b	1632	0
Mrpl48	4965	1357
Ctf2	900	0
Lrrc75b	4601	40
Dbpht2	2995	0
B4galnt3	6356	663
Scx	1136	1610
Zbtb12	1835	1120
Ssxb3	823	0
Uggt1	9029	8487
Smgc	2977	0
Jpt2	2606	5826
Nox3	1792	0
Tfap2e	2117	1
Vmn2r43	2846	0
Cox11	2259	659
Phf11d	2686	140
Stard8	4963	1134
Dpp10	4630	0
Shc4	4820	278
Zbtb26	5318	611
Zfp335	4570	4779
Zfp395	4229	5112
Cep135	5539	1161
Tsen2	1801	848
Clec2m	1566	0
Alg8	2001	967
Fbxw15	1495	2
Thap1	2267	484
Gpr6	1791	0
Ssx9	604	0
Ssxb10	877	0
Slitrk1	4251	0
Ssxb9	877	0
Defb50	373	0
Foxk1	7446	6194
Znrf2	2610	2165
BC051665	1348	0
Ppp1r37	2971	4320
Lypd10	1172	0
Tas2r102	1044	0
Tas2r107	1032	0
Tas2r110	1002	0
Tas2r130	939	0
Ifnk	820	0
Tas2r134	897	0
Tas2r135	966	12
Rbfa	1339	1414
Hdac10	2705	1535
Tmem199	1343	1348
Fam171a2	3099	1132
Cd300ld3	800	2
Lman1l	1737	10
Rtn4rl2	1263	385
Kcnk12	1952	10
Unc93a	2643	12
Tpte	2549	2
Mtg1	1595	767
Bpifb6	1667	2
Zfp341	3224	279
Wdtc1	4175	3711
Mast3	5334	6600
Zdhhc19	1310	0
Ccdc32	1870	1061
Clec4a1	1558	267
Cep162	5295	852
Ssxb5	602	0
Dot1l	6811	4980
Gal3st2	2846	99
S100a7a	741	1390
Rrp12	4320	3350
Zhx2	4374	1648
Mms22l	4718	797
Rtl3	2843	34
Cdh24	2728	456
Prss43	1992	0
Col8a2	4331	202
Mettl7a2	1779	8
Lrrc47	3395	2887
Dand5	1680	218
Rhox4e	977	0
Pcdha8	5242	0
Krt9	2580	0
Eif4ebp3	1151	1792
Oog3	1854	0
Slc6a7	3343	4
Ctif	6176	1668
Lyrm4	1515	514
Ccdc68	1525	2247
Serpinb3c	1659	0
Gpr176	3911	418
Xkr8	4238	404
Wee2	2886	0
Prmt8	2456	12
Ccdc84	1269	626
Trim56	3637	1741
Kash5	2210	0
Serpinb3d	1164	0
Pigs	2488	4795
Ugt1a6b	2293	541
Flrt1	5862	82
Flrt2	7097	1541
Map4k5	4454	4757
Sly	917	0
Kcnf1	4789	436
Myo5b	6647	7061
H2-M10.3	1592	0
Zfp652	2665	1069
Neil2	1914	122
H2-M10.6	1405	0
Prlhr	1572	2
Chd8	8489	7734
Mettl14	2625	1956
Ugt1a10	3242	0
Ugt1a7c	3294	1267
Ugt1a5	3208	72
Ugt1a9	3216	78
Ugt1a1	3229	2344
Dhx37	4141	2454
Cxcl3	1018	891
Tcaf3	3110	1
Vmn1r183	918	0
Mrgprd	3117	4
Chrm2	2036	469
Mrgprg	1821	8
Rwdd4a	2952	2141
Eddm3b	1393	0
Gm5136	1117	0
Crh	1320	1
Chrm5	1746	0
Mrgprb4	966	0
Mrgprb1	4185	24
Tlr11	3207	4
Tlr13	4014	1022
Omt2b	735	0
Tlr12	3174	52
Gfral	2080	4
Churc1	674	1654
Cd200r2	1750	4
Cyp2c54	1772	1031
Olfr128	927	0
Olfr10	936	0
Olfr153	924	0
Ifna16	570	0
Vmn1r178	915	0
Vmn1r180	970	0
Ifna15	573	0
Ifna6	757	0
Vmn1r177	930	0
Olfr12	1121	0
Olfr6	951	0
Olfr3	942	0
Jtb	1103	3011
Arl9	402	4
Gpr152	3924	27
Ifna14	570	0
Macroh2a2	1910	212
Olfr773	936	0
Tas2r104	909	0
Tas2r106	927	0
Tas2r109	951	0
Tas2r113	930	0
Tas2r114	930	0
Tas2r115	933	0
Tas2r117	993	0
Tas2r118	900	0
Tas2r120	888	0
Tas2r121	918	0
Tas2r123	1002	0
Tas2r124	930	0
Tas2r125	936	0
Tas2r126	927	0
Tas2r129	963	0
Tas2r131	933	0
H2-Ab1	1193	5363
Cebpe	1238	14
Olfr1471	945	0
Olfr741	1144	0
Olfr1061	942	0
Olfr1084	954	0
Olfr1349	954	0
Olfr417	930	0
Olfr149	936	0
Olfr936	936	0
Olfr1212	936	0
Olfr955	945	0
Olfr1036	1015	0
Olfr594	936	0
Olfr645	948	0
Olfr845	942	0
Olfr670	939	0
Olfr813	933	0
Olfr1010	1050	0
Olfr1313	938	0
Olfr1308	963	0
Olfr1338	942	0
Olfr325	1041	0
Olfr1102	1063	0
Olfr117	954	0
Olfr747	955	0
Olfr1333	954	0
Olfr427	949	0
Olfr814	933	0
Olfr519	945	0
Dnph1	1106	624
Gm20738	1210	0
Olfr239	948	0
Tes	2442	14943
Olfr8	933	0
Ccdc120	3641	2858
Prr36	4616	64
Ninl	5093	1712
Igsf3	7330	5537
Lpcat4	1902	3883
Mrps26	962	2549
Clca4a	2998	30
Sec24b	5128	7801
Dyrk4	2073	10
Wtip	1955	1207
Exoc5	4659	5070
Mycbp2	15233	10969
Ugt3a1	2248	45
Acap3	4312	2738
Olfr384	939	0
Hdac4	8100	2335
Olfr1373	936	0
Plac9a	451	0
Olfr320	921	0
Arl5c	1561	134
C1ql2	2000	0
Olfr358	993	0
Olfr1283	918	0
Man1c1	4715	1747
Gtf3c1	6869	6523
Olfr1320	960	0
Npc1l1	4571	19
Cd200r4	1700	61
Zfp870	5296	534
Pglyrp3	1109	5
4930433I11Rik	2022	0
Olfr684	939	0
Olfr1371	936	0
Olfr1286	918	0
Ankrd34c	2475	0
Kcnk18	3032	6
Scgb2b2	512	0
Tmsb15l	821	0
Ccdc87	3163	14
Ptprh	4020	102
Tdpoz3	1098	0
Tdpoz4	1113	4
Tdpoz5	1023	0
Tigd4	3459	14
Ccdc121	1819	0
Mettl21e	3181	0
Cercam	2715	820
Get1	2502	1970
Rpl23a	559	26331
Tex13c3	876	0
Opa3	2260	2277
Lypd9	598	0
Agr3	819	0
Dbx2	2271	8
Mrgprb3	939	47
Mrgprb5	969	0
Mrgprb8	1123	0
Mrgprx1	1180	0
Zfp81	2253	414
Vmn1r59	933	0
Vmn1r64	963	0
Vmn1r179	972	0
Vmn1r181	1088	0
Vmn1r93	966	0
Vmn1r174	942	0
Olfr192	1056	0
Olfr199	927	0
Olfr209	918	0
Olfr250	996	0
Olfr251	951	0
Olfr257	960	0
Olfr372	1016	2
Olfr592	939	0
Olfr681	948	0
Olfr750	1132	0
Olfr776	939	0
Olfr924	927	0
Olfr1040	942	0
Olfr1051	927	0
Olfr1057	948	0
Olfr1113	981	0
Olfr1173	939	0
Olfr1198	927	0
Olfr1252	945	0
Olfr1355	1148	0
Olfr1535	981	2
Olfr1380	936	0
Olfr1383	936	0
Olfr1480	948	0
Brinp2	4101	0
V1rd18	1157	0
V1rd19	918	0
Olfr774	939	0
Olfr553	981	0
Olfr403	942	0
Olfr1321	960	0
Olfr1118	996	0
Yipf6	5194	2550
Fndc3a	6136	5528
5031410I06Rik	2947	0
Defa22	419	0
Hook3	12836	6521
Olfr151	1085	0
Olfr1537	945	0
Olfr100	927	0
Olfr1082	990	0
Dedd2	1828	1939
Ccnl2	2442	9584
Olfr322	984	0
Olfr220	978	0
Olfr224	1915	0
Olfr1335	1008	0
Olfr301	1209	0
Poglut3	3644	1807
Rxfp1	5539	0
Krt42	1627	0
Krt73	2186	7
Krt78	3434	70
Septin5	2127	1084
A530032D15Rik	1760	4
Olfr118	966	0
Amer3	4356	0
Krt72	2013	0
Krt39	3193	14
Snord32a	81	36
Snord35a	89	38
Snord35b	86	19
Tyms-ps	1347	0
Snord33	82	11
Rmrp	275	470
Kcnq1ot1	83437	652
G6bos	1160	5
Xist	17918	16094
Terc	397	45
Speer6-ps1	979	0
Speer5-ps1	1522	43
Speer9-ps1	775	2
Speer8-ps1	1121	0
Speer4cos	1083	0
Rpph1	325	298
E530001F21Rik	1128	0
Snord15a	148	4
Snord15b	145	52
Tug1	6781	4505
Ndufs5-ps	500	64
Nctc1	2106	87
Snord34	66	30
Gm5424	1552	0
Gm13363	2784	0
Gm7334	1358	0
Npm3-ps1	945	46
Dlx6os2	1354	0
Rnu3a	212	22
Tsix	4306	6
Gnasas1	2248	39
Malat1	6983	105103
6430411K18Rik	1315	0
8430431K14Rik	2854	2
Snord82	68	0
Airn	2188	360
Dlx1as	2793	3
Igf2os	4791	2
Psg-ps1	1922	0
Gm4956	1148	26
Olfr75-ps1	1281	0
Serpina4-ps1	1353	1648
Gm5088	3224	273
Emx2os	5023	4
Peg13	4723	1935
Rnu11	108	0
Dio3os	1279	432
Pax6os1	1464	0
Gm5476	402	0
Gm5477	717	0
Dnm3os	7928	509
Vax2os	3208	2
Gm6042	282	0
Has2os	485	8
Ubb-ps	703	4863
Defa-ps12	168	0
Defb44-ps	222	0
Gm21944	192	1
Defa-ps13	204	0
Gm5643	1734	0
Gm10052	1388	0
Smarca5-ps	3752	32
Gm5801	1189	8
Gm12070	1646	14
Gm5512	1748	0
Gm26504	90	0
Snhg1	476	3034
Snora64	117	135
Snora65	118	358
Snora70	129	74
Snora69	122	11
Snora68	98	95
Snora62	128	29
Snord61	62	0
Snora74a	198	36
Gm1943	1109	4
Rnu6	27	0
4930515G16Rik	466	0
Gm9731	1156	1
Snhg10	529	53
Defa-ps1	282	0
Sprr2j-ps	673	0
Kis2	2031	0
Pinc	1560	0
Fate1	938	2
Ceacam-ps1	715	8
Foxl2os	3732	0
Snhg3	437	841
Slc13a2os	3627	8
Rab11fip4os1	2187	0
Zxda	7005	194
D030028A08Rik	2820	408
Gm6548	2040	833
BC018473	3263	0
Pvt1	5059	731
Gm7904	1246	16
Gm15772	520	0
Gm7367	1300	0
2210409E12Rik	377	2
Neat1	20771	99011
Pisd-ps1	2875	501
Pisd-ps3	2863	13165
Pisd-ps2	1485	110
Macroh2a3	1911	12
Zf12	1277	0
Sprr2g	651	54
Cyp2d13	1646	350
Gpr137b-ps	2941	2096
Gm6455	1072	0
1700018B24Rik	594	0
6330549D23Rik	2828	86
Gm5065	1436	0
Gm5069	3581	20
Gm10319	1350	85
1700073E17Rik	4599	2
Gm5766	1977	2
Gm6498	1599	27
Gm6578	978	2
Gm6787	1454	14
Meg3	12956	2213
Rps4l	941	1423
4933400A11Rik	1230	3
1700123L14Rik	1703	0
1700049L16Rik	820	0
4921511C20Rik	1606	0
Gm5039	1641	7
Gm5334	1554	0
Gm5434	1451	0
Ppp1r2-ps3	843	5
Gm7337	2654	0
Snora15	116	8
Miat	8760	398
1700022A21Rik	1448	0
Gm5478	2960	0
Vmn2r-ps11	2261	0
Tubb2a-ps2	704	2
Gm10653	1232	25
Gm4759	3091	20
Btnl5-ps	2592	14
Gm9079	1768	62
Snord87	74	37
Snord73a	68	38
Snord73b	71	39
Rnu12	150	0
Gm8234	2000	60
Rprl1	238	0
Apoo-ps	591	0
Rprl2	238	0
Vmn2r-ps54	2952	6
Gm15421	810	24
Nphs1os	1339	0
Zfhx2os	2487	0
Snord22	126	165
H2-K2	1324	321
Gm5523	1245	20
4930448K20Rik	1433	0
Gm44502	4527	0
Cdk3	1427	199
Selenok-ps1	783	39
Gm4850	914	0
Hoxa11os	1839	23
Etohd2	3135	147
Ipw	734	0
Gm5485	628	0
Six3os1	7127	0
Dlx6os1	4548	0
BC064078	897	74
B430010I23Rik	2079	15
1700047M11Rik	686	0
4933431E20Rik	5407	575
Wt1os	3267	13
Snhg17	3172	2570
A330069E16Rik	892	60
C920009B18Rik	5659	95
Ptgs2os	2994	116
5530601H04Rik	3732	338
2900079G21Rik	6716	2
2610203C22Rik	1245	57
3830408C21Rik	1898	113
9530082P21Rik	3162	188
Oip5os1	1549	2212
Il1bos	1396	43
1700086O06Rik	1931	281
Atcayos	318	179
Mm2pr	1715	5
Mtag2	830	1
LOC100043315	1006	0
Mir100hg	6965	10085
1700108F19Rik	868	11
D130017N08Rik	1705	127
A930005H10Rik	1405	230
A930003A15Rik	1125	6
2900041M22Rik	1344	16
A630089N07Rik	2131	305
C230035I16Rik	617	101
2810403D21Rik	1005	53
4930511M06Rik	3432	26
A230056P14Rik	1405	73
1700031M16Rik	824	0
Gm20735	627	0
1500004A13Rik	7194	511
C030034L19Rik	5830	10
A530013C23Rik	2213	67
4833422C13Rik	5617	133
E030003E18Rik	1085	4
A330040F15Rik	1106	41
2410018L13Rik	1407	12
Firre	5815	7555
4833418N02Rik	1530	252
C130036L24Rik	1799	96
Jpx	3802	193
4632427E13Rik	669	49
E030011O05Rik	763	320
4933406K04Rik	1353	0
E130114P18Rik	1231	1
9330175E14Rik	1538	12
6430562O15Rik	1721	39
4930526I15Rik	1215	799
Fzd10os	2405	6
AI662270	1408	447
1700030C10Rik	1724	120
2810429I04Rik	1740	13
A730017L22Rik	2375	198
Cep83os	4135	540
9430060I03Rik	1672	19
A830082N09Rik	7840	42
4930417O13Rik	1093	0
R74862	3889	213
9530026P05Rik	995	63
Dancr	1278	596
1700108J01Rik	468	0
A230057D06Rik	2004	0
4930567H12Rik	955	0
1110038B12Rik	589	4069
9230114K14Rik	2118	131
Gm2518	2478	22
9630013A20Rik	2038	0
4933400F21Rik	3611	6
1700066O22Rik	961	0
E430016F16Rik	3091	0
Mir99ahg	3151	107
9630028H03Rik	2288	0
4930481A15Rik	2165	156
C130026L21Rik	1838	0
1700009J07Rik	914	0
5830432E09Rik	1494	53
Trmt61b	2945	246
Rab10os	1073	538
5330434G04Rik	3449	0
AI506816	2780	588
4933404O12Rik	3970	338
2610035D17Rik	1848	456
5031425F14Rik	1636	25
2610028E06Rik	3636	0
C130071C03Rik	4992	0
9530036O11Rik	2926	117
A330023F24Rik	5195	222
A930007I19Rik	2317	34
4933406F09Rik	1293	0
4732471J01Rik	4328	104
4930471G03Rik	669	0
1810014B01Rik	1620	134
1700012D14Rik	629	8
4930513N10Rik	2803	150
4933432I09Rik	1536	6
Ube2d-ps	1840	445
2810032G03Rik	2040	2
Sox2ot	2970	0
5430402O13Rik	1007	16
C330024D21Rik	3739	2
BC024386	1673	1540
4933439C10Rik	2582	599
A330035P11Rik	2711	93
9330111N05Rik	1407	2
4932441J04Rik	726	2
9330158H04Rik	3103	60
5430405H02Rik	1509	112
D130009I18Rik	2663	1
Srrm4os	3358	22
4930442L01Rik	2051	0
Zfp862-ps	6289	1090
Gm45351	2752	0
A330076H08Rik	1894	0
A230072E10Rik	3290	25
Fam120aos	1461	1020
F730043M19Rik	1551	146
4930483J18Rik	1094	2
E130112N10Rik	1360	53
2900052N01Rik	2585	0
C86187	2057	0
9530059O14Rik	3978	0
Hoxaas3	835	0
1700029M20Rik	2963	0
4732416N19Rik	551	10
A930015D03Rik	799	2
Gm6981	1466	33
Peg3os	865	0
4930594C11Rik	2755	22
Snhg6	407	1074
Snhg7	742	620
BC006965	1952	10
Gm44505	3350	0
Gm14057	2136	91
Rprl3	235	12
Rnu7	25	0
Sycp1-ps1	3113	15
4930412O13Rik	4039	4
4930426L09Rik	1486	54
E130201H02Rik	851	8
9130024F11Rik	3728	92
9230116N13Rik	2097	58
Norad	4917	10154
1700008J07Rik	2432	117
Gm5	469	0
Gm11166	1643	0
Gm11346	1115	13
2700099C18Rik	1275	245
Gm8884	384	0
Gm5126	2177	0
Abhd11os	500	45
3110039M20Rik	854	534
Gm14379	1878	25
Zfp389	934	8
Bach2os	1661	38
C030034I22Rik	2746	153
A930012L18Rik	2364	26
4930488L21Rik	1862	0
Wbscr25	2075	31
1700020N18Rik	547	0
E330013P04Rik	2070	14
Gm10941	711	31
Gm5577	1423	153
Gt(ROSA)26Sor	1604	464
Snhg20	600	996
Tmem51os1	1758	53
AI854703	3573	124
Uckl1os	2270	149
A230020J21Rik	1649	6
Pdxk-ps	2342	2
A930003O13Rik	1951	0
Gm48957	7122	2
Gm17769	2564	37
Gm3219	604	53
1700096K18Rik	1449	450
A230072C01Rik	2201	120
AA543186	1696	34
Gm17801	1405	16
Gm8580	611	6
Tspy-ps	321	0
Mug-ps1	4683	522
Gm4489	520	0
4932435O22Rik	3402	0
Oaz1-ps	962	0
Gm8883	1019	309
Gm5166	890	0
Gm11961	1562	0
Tbrg3	7979	52
Map2k3os	1267	161
Gm1141	2148	36
D6Ertd474e	2761	1
A430093F15Rik	2115	10
1110006O24Rik	768	92
Zp4-ps	832	0
1500011B03Rik	1739	926
Snhg16	1997	1099
Gm13749	1432	2
4930470P17Rik	1395	0
Pantr1	546	0
Rnf227	1746	181
Gm10638	1362	29
2810002D19Rik	1482	226
D630029K05Rik	2382	0
Pmis2	699	4
2900005J15Rik	2033	314
Nlrp1c-ps	3457	44
Gm9199	1288	38
1700054K19Rik	451	0
5730408K05Rik	384	23
Cts8-ps	4221	0
4930515G01Rik	1251	73
0610040B10Rik	440	35
4930583K01Rik	883	7
6530411M01Rik	1219	0
1700096J18Rik	454	4
Vaultrc5	345	8
A930013F10Rik	2426	348
5031426D15Rik	6021	26
2900092D14Rik	2841	0
BB123696	2308	34
Hoxd3os1	794	0
Snhg9	183	7
2900060B14Rik	597	5
G630025P09Rik	2370	28
1700120K04Rik	543	17
Bambi-ps1	1215	14
Msx1os	2188	10
C630043F03Rik	2687	181
2010204K13Rik	946	310
4930507D05Rik	2194	16
1110020A21Rik	1220	29
4931440P22Rik	1859	217
1700052K11Rik	2413	277
Ppp4r1l-ps	4466	1101
D930048N14Rik	3429	750
B830017H08Rik	1119	0
9130230L23Rik	1454	93
Zfp783	4415	494
Gm10416	642	7
Zbtb11os1	1350	108
4930429B21Rik	1950	20
1700020N01Rik	1061	8
Zfp85os	2908	6
Hnf4aos	843	14
Atad3aos	1162	2
5730522E02Rik	1520	8
3110070M22Rik	1128	15
Sox1ot	5067	0
4930465K10Rik	1262	0
1700001L05Rik	6003	545
1810064F22Rik	2302	276
2810025M15Rik	1194	889
4632415L05Rik	4114	1152
4930474M22Rik	613	0
C030016D13Rik	2595	42
4930433N12Rik	1382	2
Gm9871	1560	0
Gm3414	7912	400
Ppifos	1777	158
Gm4566	532	0
Gm9767	1193	0
Gm8615	2065	322
Gm4926	1620	0
Snora21	128	11
Snora3	120	45
Snord72	60	36
Gm12191	478	0
Kcnmb4os1	753	0
0610039K10Rik	951	64
2310001K24Rik	459	1
1600029I14Rik	864	8
2310068J16Rik	1121	31
0610038B21Rik	1523	23
6330407A03Rik	1843	0
Snord68	48	30
AF357399	94	16
4932414J04Rik	3061	0
Rian	3579	1149
Rmst	2687	7
B130006D01Rik	3188	0
Dleu2	1694	142
Mirg	1299	61
BC037032	4622	56
Phxr4	1380	24
Snord14a	22	0
Snord14d	23	0
Snord14c	87	73
Gm8801	1867	41
Snord43	48	13
Snord83b	77	79
Mcpt-ps1	793	34
2210417A02Rik	550	30
1700026D11Rik	847	0
2610306M01Rik	1034	181
1700084E18Rik	434	62
Dubr	1815	404
C4bp-ps1	754	18
Tmem181c-ps	4045	330
Gm6524	1533	2
4930503E24Rik	1333	2
Gm4371	1610	0
8430429K09Rik	2583	164
AU015836	3000	0
Appbp2os	640	8
5830417I10Rik	9833	1663
1700018L02Rik	1247	53
Snord7	96	0
AA465934	382	30
AI450353	1500	54
4930404I05Rik	978	125
A930004D18Rik	3643	412
Gm17762	3329	78
Ftx	7491	727
B230319C09Rik	1689	38
4930528A17Rik	2122	35
Gm10190	1700	14
BB031773	3655	0
Marcksl1-ps4	1043	251
D630041G03Rik	3640	12
Gm7854	1432	16
D430020J02Rik	2892	395
C130080G10Rik	1906	91
A530058N18Rik	1550	0
Gm2176	1734	0
D7Ertd143e	2232	48
Gm5129	603	1
Mirt1	5292	1526
2610005L07Rik	4009	1348
Thap6	3673	672
BC052688	1622	2
AF357355	71	0
AF357359	30	25
9230102K24Rik	1303	0
Vmn2r-ps60	265	0
9330020H09Rik	3428	148
F930015N05Rik	3540	6
Snora35	119	0
Snora75	116	37
Snora20	61	26
Gm12238	124	0
Snora31	112	214
Gm13315	1981	20
Snora78	157	13
Scarna10	71	6
Scarna3a	118	4
Scarna6	248	21
Gm10451	893	52
Snord11	63	3
Snord13	98	0
Snord19	54	33
Snord38a	59	6
Snord45c	61	0
Snord49b	63	46
Snord52	59	113
Snord57	63	38
Snord64	46	4
Snord66	58	14
Snord69	59	68
Snord71	64	22
Snord88a	72	11
Snord88c	84	29
Snord90	68	0
Snord93	45	4
Snord99	56	47
Scarna2	61	5
Snord23	99	10
Snord12	66	56
Snord65	57	27
Snord8	99	4
Snord47	65	54
Scarna3b	124	0
Scarna8	118	2
Snora7a	129	91
Snord110	59	2
Snord16a	91	60
Snord37	53	65
Snord49a	62	16
Snord53	68	21
Snord58b	54	0
Snord67	98	0
Snord70	53	0
Snord89	94	24
Snord92	83	0
Snord98	28	39
Snora41	113	23
Snord111	64	6
Scarna17	62	9
Snord45b	45	58
Snord91a	60	0
Snord96a	77	200
Snord95	68	20
Snord85	65	0
Snord118	137	1
Snord1b	77	10
Scarna9	42	3
Snord1c	78	19
Snord1a	76	0
Snora17	132	110
Snora43	139	91
Snora24	130	0
Snhg8	785	1864
Snord123	88	0
Scarna13	275	9
D030025P21Rik	3954	50
Gm10584	2628	28
Gm10649	1985	0
Gm10825	4548	10
Gm11978	1306	1
Morrbid	4490	1714
Gm10069	4598	117
5330413P13Rik	3631	2
Mir17hg	2339	703
Otx2os1	743	0
Snora16a	136	63
Gsdmcl-ps	1930	0
Stmn1-rs1	979	7
1500015A07Rik	1864	557
1700003G18Rik	620	2
1700028J19Rik	1187	8
4933406I18Rik	1650	21
1700018A04Rik	714	14
2010320M18Rik	745	523
2810454H06Rik	2825	59
4933407K13Rik	3376	269
4930579K19Rik	1152	66
4930584F24Rik	1188	0
6230400D17Rik	1088	54
E130317F20Rik	3595	304
C530005A16Rik	2436	53
Stk35os1	3091	172
Mccc1os	4451	12
G530011O06Rik	4794	84
A530088E08Rik	1795	2
6530402F18Rik	4292	163
9430083A17Rik	2990	111
5033406O09Rik	1729	194
Gm11149	1275	18
Snhg12	606	984
D4Ertd617e	805	1
Gm10863	680	0
Rps15a-ps6	824	126
Flicr	3456	21
B430319G15Rik	4069	22
4930581F22Rik	2402	365
Mirlet7g	88	0
Mirlet7i	85	3
Mir1a-1	77	2
Mir15b	64	2
Mir23b	74	0
Mir27b	73	0
Mir29b-1	71	0
Mir30a	71	0
Mir30b	96	2
Mir99a	65	9
Mir99b	70	6
Mir101a	83	0
Mir124a-3	68	0
Mir125a	68	19
Mir125b-2	71	0
Mir126a	73	0
Mir127	70	0
Mir128-1	70	0
Mir130a	64	0
Mir9-2	72	0
Mir132	66	0
Mir133a-1	68	3
Mir134	71	0
Mir135a-1	90	0
Mir136	62	0
Mir137	73	0
Mir138-2	71	0
Mir140	70	1
Mir141	72	0
Mir142	64	0
Mir144	66	0
Mir145a	70	13
Mir146	65	0
Mir149	66	0
Mir150	65	3
Mir151	68	0
Mir152	73	0
Mir153	69	0
Mir154	66	0
Mir155	65	0
Mir10b	68	0
Mir129-1	73	0
Mir181a-2	76	0
Mir182	75	0
Mir184	69	0
Mir185	65	0
Mir186	71	29
Mir187	61	0
Mir188	68	0
Mir24-1	68	0
Mir190a	67	0
Mir191	74	1
Mir193a	66	0
Mir194-1	67	1
Mir195a	94	0
Mir199a-1	70	12
Mir200b	70	0
Mir201	66	0
Mir202	72	0
Mir203	76	0
Mir204	68	0
Mir205	68	0
Mir206	73	0
Mir207	79	0
Mir122	66	0
Mir143	63	2
Mir30e	92	0
Mir290a	83	1
Mir291a	82	0
Mir292	82	0
Mir293	80	0
Mir294	84	0
Mir295	69	0
Mir296	79	2
Mir297-1	49	0
Mir297a-2	90	0
Mir298	82	0
Mir299a	63	0
Mir300	79	0
Mir301	86	0
Mir302a	69	0
Mir34c	77	0
Mir34b	84	0
