Geneid	Length	genome_mapping/Low_6556c3.rep6.RNAseq.mm10.sorted.bam
9530027J09Rik	1684	15
Gm15008	460	0
1700046C09Rik	562	0
1700054M17Rik	445	1
4933404G15Rik	1583	0
4930449E01Rik	601	0
1700051A21Rik	1358	0
1700066N21Rik	774	0
Nell1os	489	0
1700092K14Rik	395	0
1700092C10Rik	569	0
Slfn5os	574	0
1700092E19Rik	1641	0
1700100L14Rik	682	0
Gm4827	807	23
1700109I08Rik	396	0
1700128A07Rik	860	0
2410012E07Rik	1357	0
4930402F11Rik	1000	0
4930404H11Rik	767	0
4930401O10Rik	787	0
4930428E07Rik	919	0
Gm13032	2001	4
Tomm6os	2953	28
B020014A21Rik	1938	0
D230030E09Rik	884	0
Gm16325	3174	0
B020018J22Rik	3223	0
Gm4719	801	0
4930432J09Rik	3132	0
4833412C05Rik	1083	2
Scpep1os	811	15
4930405D11Rik	1009	0
4930401O12Rik	841	0
4930447J18Rik	825	0
4930448C13Rik	806	0
4930438E09Rik	776	0
Gm1976	1912	242
1700084F23Rik	1044	0
4930511A02Rik	1935	0
A730085K08Rik	566	3
4930455B14Rik	1097	0
Gm16938	3184	53
4930465M20Rik	1443	0
4930519H02Rik	968	0
4930519D14Rik	1136	0
4930544M13Rik	1412	0
4930528D03Rik	1239	0
4930543E12Rik	1427	1
1700020G17Rik	610	0
4930471M09Rik	1112	0
4930467D21Rik	2995	15
1700003P14Rik	994	0
C530044C16Rik	1239	5
5031434C07Rik	2116	0
9430018G01Rik	4095	254
A930001C03Rik	1193	28
4930578M01Rik	907	2
Tmem150cos	1340	0
1110019D14Rik	1498	108
AU021063	583	0
1700113A16Rik	983	76
9130221H12Rik	1542	211
C87198	617	0
4933406J10Rik	985	0
2310010J17Rik	538	87
4930567K20Rik	444	0
Particl	1933	320
D830013O20Rik	689	0
A530006G24Rik	1331	8
Gm1720	1503	2
C330024C12Rik	1396	0
9530052E02Rik	954	0
2700070H01Rik	1746	2
Gm6249	3314	2
Gm20751	1270	0
Gm6416	1622	0
Gm6567	2092	0
Gm11981	664	0
Gm15713	1546	7
Gm20757	1604	0
Gm20758	2171	0
Gm20759	879	0
4930448F12Rik	859	0
Gm7538	1519	2
Slc36a1os	1790	0
4933405D12Rik	768	3
4933406G16Rik	1416	0
4933404K08Rik	1434	0
Gm8179	1613	0
1700009C05Rik	787	0
Gm11240	759	26
Gm15412	1096	0
AI463170	540	3
1700085C21Rik	1082	0
Gm13710	830	15
Gm11186	1179	0
Gm10677	2102	37
1700094M24Rik	664	0
1700120G07Rik	884	1
4931430N09Rik	2166	0
4933402J15Rik	1660	0
4930478P22Rik	2060	0
Gm10782	1480	5
Gm10640	1134	0
Gm10445	762	0
Gm10373	668	2
Gm13580	561	0
Gm2109	1433	0
Gm2516	955	0
Gm12409	646	0
Gm2848	733	3
Gm3279	1092	0
Gm4224	1594	0
Gm4251	677	0
Gm4265	674	0
Gm4278	1456	0
C630031E19Rik	3057	0
Gm805	3160	0
Gm25018	121	0
A530046M15Rik	1538	19
Gm26391	121	0
A530065N20Rik	3732	0
Gm22109	121	0
Gm25212	121	0
Gm22291	121	0
Gm23284	121	0
Gm5086	1297	94
5930438M14Rik	2439	0
Gm16863	2450	0
Gm5091	1179	0
C330011F03Rik	2350	0
Gm15850	508	1
C230024C17Rik	3337	0
Gm16063	1699	0
6430584L05Rik	3151	2
9130221F21Rik	2631	0
5430403N17Rik	2553	0
A630019I02Rik	2990	0
BC051537	1668	1
4930447K03Rik	1033	6
Gm16294	1459	0
4922502H24Rik	405	0
4930459L07Rik	418	0
4930487D11Rik	341	0
4930471C04Rik	865	1
4930563M20Rik	558	0
Bcas3os2	658	0
A930041C12Rik	537	1
D730050B12Rik	585	0
1700109G15Rik	384	0
4933436H12Rik	1533	0
Gm16973	2171	427
Gm2381	4075	0
7420700N18Rik	1757	0
4930434J06Rik	1548	0
C130021I20Rik	3815	2
4930479D17Rik	740	0
4930480M12Rik	550	0
4930483O08Rik	1030	7
4930502E09Rik	755	2
AF357425	69	0
AF357426	67	0
DQ267100	71	0
DQ267101	72	0
DQ267102	71	1
4930405A10Rik	976	0
Rubie	1404	1
4933425B07Rik	1926	10
Hotair	2222	0
Mir3544	61	0
Mir299b	49	0
Mir5615-1	60	0
Mir5615-2	60	0
Mir1231	81	0
Mir5616	60	0
Mir5617	57	0
Mir5618	51	1
Mir5619	61	0
Mir5620	56	0
Mir5621	63	0
Mir5622	60	1
Mir5623	70	1
Mir3073b	60	0
Mir5624	61	0
Mir5625	80	0
Mir5626	60	0
Mir344h-1	60	0
Mir344h-2	60	0
Mir5627	61	0
Mir344i	88	0
Mir5709	89	0
Mir5710	69	0
H2-Q5	1181	233
4930572O03Rik	1167	0
4930431F12Rik	2262	1
A930016O22Rik	2560	0
Gm21276	2966	0
1700011M02Rik	420	0
4932415M13Rik	3063	0
5830454E08Rik	743	20
4930453L07Rik	1439	0
1700091H14Rik	1388	0
1700047E10Rik	568	0
Gm4872	1881	0
Gm38404	2496	0
4930506C21Rik	975	29
Gm8363	2081	0
4930577N17Rik	1647	87
1600023N17Rik	1008	26
5730488B01Rik	2311	0
Gm10364	1325	2
Stxbp3-ps	1007	63
Klrb1-ps1	549	2
Gm6756	1903	0
2610027K06Rik	2326	1
2310002F09Rik	2554	0
C030013G03Rik	1022	0
1700112J05Rik	800	0
A930006K02Rik	778	63
Gm6297	1673	73
Gm10619	2696	0
9330102E08Rik	3847	20
Lncbate1	894	0
8430426J06Rik	1225	2
C230037L18Rik	872	70
A230009B12Rik	3032	2
Gm21221	1073	0
Gm21284	3739	21
AA543401	1255	0
AI839979	1173	29
AI314278	2373	0
C030029H02Rik	2279	0
5830444B04Rik	3204	7
4833411C07Rik	1202	2
4933432K03Rik	597	0
Man2c1os	888	36
A630023P12Rik	645	0
C430002N11Rik	1714	37
Gm29811	1671	38
A330033J07Rik	2816	2
D830026I12Rik	1649	0
D830032E09Rik	2219	0
D630024D03Rik	1448	3
6030443J06Rik	4324	62
9330188P03Rik	1082	164
9330162012Rik	1468	8
Gm4432	936	16
4921504A21Rik	2156	2
6430710C18Rik	2057	6
9030612E09Rik	1867	2
AW112010	775	1127
Dmrt1i	777	1
Gm21269	729	0
9630001P10Rik	2811	0
AU015791	972	0
5930430L01Rik	3986	198
C130046K22Rik	6174	236
Gm12992	5873	42
Gm2087	367	0
AA413626	403	6
Gm6815	3407	0
Gm6083	676	0
Uchl1os	1684	1
6030469F06Rik	1558	0
Gm26705	1457	6
Gm38426	1174	582
Gm15694	961	17
5430425K12Rik	1253	89
1700003E24Rik	508	0
1700019M22Rik	602	0
Gm11651	1243	0
Klra14-ps	802	2
Ifngas1	1121	0
Cistr	469	0
Gm28042	5101	5
Gata6os	999	200
D14Ertd670e	565	0
4933433G08Rik	1846	0
1700124L16Rik	346	6
Gm16958	1836	0
Gm12596	1280	10
BC061195	575	0
Gm15908	1091	45
Dreh	727	0
Gm29805	1099	0
Gm21283	576	0
4930429H19Rik	1818	0
Gm20319	546	0
Mir466p	87	0
Mir3084-2	68	0
Mir6236	123	5666
Mir6237	91	0
Mir6238	129	0
Mir6239	105	0
Mir6240	117	1
Mir6241	103	0
Mir6244	117	0
Mir195b	97	0
Mir6335	98	0
Mir133c	80	2
Mir6336	130	0
Mir6337	105	0
Mir6338	109	1
Mir6339	117	0
Mir6340	119	0
Mir6341	121	0
Mir6342	125	0
Mir6343	84	0
Mir6344	104	0
Mir6345	128	0
Mir6346	80	0
Mir6347	101	0
Mir6348	120	0
Mir6349	97	0
Mir6350	105	0
Mir6351	99	0
Mir6352	116	0
Mir6353	113	0
Mir6354	116	0
Mir6355	106	0
Mir6356	102	0
Mir6357	104	0
Mir6358	101	1
Mir6359	81	0
Mir6360	126	0
Mir6361	101	0
Mir145b	75	0
Mir6362	107	0
Mir6363	114	0
Mir6364	86	0
Mir6365	101	0
Mir6366	82	0
Mir6367	102	0
Mir6368	93	0
Mir6369	106	0
Mir6370	120	0
Mir6371	111	0
Mir6372	109	0
Mir6373	102	0
Mir6374	107	1
Mir6375	95	0
Mir6376	131	0
Mir21b	108	0
Mir6377	114	2
Mir7j	122	0
Mir6378	107	0
Mir6379	115	0
Mir6380	81	0
Mir6381	87	0
Mir6382	110	0
Mir6383	116	0
Mir6384	61	0
Mir6385	105	14
Mir130c	82	0
Mir6386	104	2
Mir6387	108	0
Mir6388	75	0
Mir5124b	85	0
Mir6389	102	0
Mir378c	99	0
Mir6390	129	0
Mir6391	104	0
Mir6392	108	0
Mir6393	94	0
Mir6394	99	0
Mir6395	91	1
Mir6396	111	0
Mir21c	78	0
Mir6397	93	0
Mir6398	102	0
Mir6399	84	0
Mir6400	92	2
Mir6401	109	0
Mir6402	80	0
Mir6403	129	0
Mir6404	94	0
Mir6405	124	0
Mir496b	113	0
Mir6406	120	0
Mir6407	101	0
Mir6408	91	1
Mir6409	92	0
Mir6410	104	0
Mir6411	108	0
Mir6412	97	0
Mir6413	108	0
Mir378d	110	0
Mir6414	82	0
Mir6415	100	1
Mir6416	117	0
Mir6417	116	0
Mir6418	115	0
Mir6419	113	0
Mir6420	102	0
Mir873b	77	0
Mir451b	72	0
Mir30f	92	0
Mir6481	109	1
Mir6516	110	11
Mir7k	110	0
Mir6537	110	0
Mir6538	110	0
Mir6539	110	1
Mir6540	108	0
Mir3473e	110	1
Mir6541	110	0
Mir6896	73	0
Mir6897	62	2
Mir6898	77	2
Mir6899	64	0
Mir6900	60	0
Mir6901	62	0
Mir6902	64	1
Mir6903	88	0
Mir6904	67	0
Mir6905	70	5
Mir6906	58	0
Mir6907	71	1
Mir6908	63	0
Mir6909	62	6
Mir6910	66	2
Mir6911	69	0
Mir6912	70	0
Mir6913	66	1
Mir6914	69	0
Mir6915	69	1
Mir6916	63	0
Mir6917	61	0
Mir6918	58	0
Mir6919	62	0
Mir6920	71	1
Mir6921	80	1
Mir6922	66	5
Mir6923	72	0
Mir6924	63	0
Mir6925	70	1
Mir6926	68	0
Mir6927	71	0
Mir6928	70	0
Mir6929	67	0
Mir6930	68	0
Mir6931	74	0
Mir6932	58	0
Mir6933	81	0
Mir6934	62	0
Mir6935	64	51
Mir6936	54	0
Mir6937	65	1
Mir6938	63	0
Mir6939	75	5
Mir6940	70	0
Mir6941	59	0
Mir6942	61	0
Mir6943	66	0
Mir6944	96	1
Mir6945	68	6
Mir6946	69	3
Mir6947	65	0
Mir6948	62	5
Mir6949	68	0
Mir6950	73	0
Mir6951	75	0
Mir6952	61	0
Mir6953	68	0
Mir6954	60	1
Mir6955	74	13
Mir6956	62	0
Mir6957	64	0
Mir6958	73	0
Mir6959	75	0
Mir6960	61	0
Mir6961	67	0
Mir6962	63	0
Mir6963	71	3
Mir6964	59	0
Mir6965	64	0
Mir3547	88	0
Mir6966	72	4
Gm27775	58	0
Mir6968	68	1
Mir6969	61	0
Mir6970	67	0
Mir6971	63	0
Mir6972	64	5
Mir6973a	78	0
Mir6974	83	0
Mir6975	61	1
Mir6976	63	0
Mir6977	64	0
Mir6978	57	0
Mir6979	56	0
Mir6980	59	0
Mir6981	115	4
Mir6982	68	0
Mir6983	64	0
Mir6984	64	0
Mir6985	61	0
Mir6986	58	0
Mir6987	73	1
Mir6988	59	0
Mir6989	65	0
Mir6990	91	14
Mir6991	70	29
Mir6992	109	8
Mir6993	65	2
Mir6994	73	0
Mir6995	71	0
Mir6996	61	0
Mir6997	71	1
Mir6998	64	0
Mir6999	61	4
Mir7000	63	0
Mir7001	79	3
Mir7002	55	0
Mir6973b	80	0
Mir7003	66	0
Mir7004	64	1
Mir7005	69	5
Mir7006	69	0
Mir7007	70	0
Mir7008	63	0
Mir7009	64	0
Mir7010	63	0
Mir7011	73	7
Mir7012	64	0
Mir7013	72	8
Mir7014	63	17
Mir7015	64	0
Mir7016	72	2
Mir7017	62	1
Mir7018	85	0
Mir7019	69	0
Mir7020	70	0
Mir7021	63	0
Mir7022	61	0
Mir7023	64	0
Mir7024	62	5
Mir7025	74	0
Mir7026	67	0
Mir7027	72	4
Mir7028	64	0
Mir7029	61	0
Mir7030	60	1
Mir7031	65	1
Mir7032	79	0
Mir7033	81	0
Mir7034	84	0
Mir7035	82	0
Mir7036	65	28
Mir7037	65	0
Mir7038	71	0
Mir7039	85	2
Mir7040	63	1
Mir7041	52	2
Mir7042	58	2
Mir7043	70	0
Mir7044	72	0
Mir7045	63	4
Mir7046	66	1
Mir7047	64	0
Mir7048	58	0
Mir7049	60	1
Mir7050	60	6
Mir7051	73	2
Mir7052	65	18
Mir7053	73	1
Mir7054	62	1
Mir7055	59	0
Mir7056	59	0
Mir7057	58	3
Mir7058	75	0
Mir7059	59	4
Mir7060	137	2
Mir7061	68	2
Mir7062	66	0
Mir7063	91	4
Mir7064	89	0
Mir7065	61	1
Mir7066	63	0
Mir7067	63	3
Mir6769b	60	1
Mir7068	74	0
Mir7069	62	1
Mir7070	86	0
Mir7071	69	0
Mir7072	60	0
Mir7073	64	0
Mir7074	63	0
Mir7075	82	0
Mir7076	74	0
Mir7077	57	0
Mir7078	64	4
Mir7079	69	8
Mir7080	67	0
Mir7081	75	1
Mir7082	92	0
Mir7083	60	0
Mir7084	70	0
Mir7085	66	3
Mir7086	65	0
Mir7087	70	1
Mir7088	86	0
Mir7089	68	2
Mir7090	62	6
Mir7091	79	0
Mir7092	68	0
Mir7093	101	1
Mir7094-1	60	0
Mir7094-2	60	0
Mir7115	64	14
Mir7117	65	0
Mir7118	61	0
Mir7119	59	0
Mir7210	54	0
Mir7211	63	0
Mir7212	61	0
Mir7213	57	6
Mir7214	61	0
Mir7215	51	0
Mir7216	76	0
Mir7217	62	0
Mir7218	59	0
Mir7219	54	0
Mir7220	60	0
Mir7221	72	0
Mir7222	75	0
Mir7223	69	0
Mir7224	60	0
Mir7225	54	0
Mir7226	60	0
Mir7227	59	0
Mir7228	39	0
Mir7229	53	0
Mir7230	56	0
Mir7231	61	2
Mir7232	74	0
Mir7233	60	0
Mir7234	52	0
Mir7235	56	0
Mir7236	60	0
Mir7237	63	1
Mir7238	43	0
Mir7239	57	0
Mir7240	58	4
Mir7241	64	0
Mir7242	79	0
Mir7578	82	0
Mir6546	62	1
Mir7646	54	0
Mir7647	59	2
Mir7648	53	0
Mir7649	56	0
Gm25500	59	6
Mir7651	64	2
Mir219b	65	0
Mir7036b	63	21
Mir7652	56	32
Mir7653	61	0
Mir7654	70	0
Mir7655	58	1
Mir7656	62	0
Mir7657	57	0
Mir7658	57	0
Mir7659	58	0
Mir7660	63	0
Mir7661	61	0
Mir7662	61	8
Mir7663	61	1
Mir7664	63	6
Mir7665	63	0
Mir7666	55	9
Mir7667	63	0
Mir7668	59	0
Mir7669	58	3
Mir7670	69	0
Mir7671	58	3
Mir7672	62	0
Mir7673	64	5
Mir3569	58	0
Mir7674	63	0
Mir7675	58	0
Mir7676-1	62	0
Mir7676-2	62	0
Mir129b	65	0
Mir292b	62	0
Mir1191b	58	0
Mir7677	67	0
Mir7678	71	0
Mir7679	63	2
Mir7680	54	0
Mir6715	57	0
Mir3620	61	0
Mir465d	58	0
Mir7681	72	0
Mir7682	58	2
Mir7683	61	0
Mir216c	69	0
Mir7684	60	0
Mir219c	60	0
Mir126b	58	0
Mir7685	62	0
Mir7686	57	1
Mir290b	58	0
Mir7687	59	1
Mir1258	60	0
Mir7688	56	8
Mir7689	59	0
Mir7243	52	0
Mir3473f	136	0
Mir8090	136	0
Mir8091	139	0
Mir8092	87	0
Mir8093	137	0
Mir8094	117	12
Mir8095	129	0
Mir1291	117	9
Mir8096	127	0
Mir8097	119	0
Mir8098	137	0
Mir8099-1	127	0
Mir142b	115	0
Mir8100	121	0
Mir497b	125	0
Mir8101	111	0
Mir8102	139	3
Mir8103	107	2
Mir8104	101	0
Mir8105	89	0
Gm24148	147	10
Mir8106	139	2
Mir8107	117	0
Mir8108	109	0
Mir1668	107	0
Mir8109	117	0
Mir8110	97	0
Mir8111	137	0
Mir8112	131	0
Mir8113	129	2
Mir8114	111	0
Mir8115	118	0
Mir8116	97	4
Mir8117	107	0
Mir8118	129	0
Mir8119	129	0
Mir8120	139	0
Mir8099-2	127	0
Mir3473g	136	2
Gm16712	1980	11
Gm16740	956	41
Gm11538	1945	4
1700065L07Rik	635	0
1700104L18Rik	598	0
1700109K24Rik	1090	31
9030619P08Rik	857	0
4930482G09Rik	828	0
4930532M18Rik	481	0
Gsdmcl1	1133	0
Gsdmcl2	1044	0
4930463O16Rik	2329	0
9930111H07Rik	821	0
6430503K07Rik	551	0
4930440I19Rik	1038	11
4930596I21Rik	460	5
Mir692-2	109	0
4631405J19Rik	1231	2
Dgkeos	770	0
E230029C05Rik	916	5
Ptgs2os2	1745	38
Eldr	1810	110
Lncenc1	3544	27
Mannr	1435	0
Halr1	556	0
Hottip	2879	0
4921534H16Rik	2838	0
Platr20	937	0
Haglr	2454	0
9030625G05Rik	1047	10
Gm14424	893	0
4930459C07Rik	1207	3
4930507D10Rik	1152	0
Gm6559	1694	0
Lncpint	1808	37
Hand2os1	806	0
B230112J18Rik	595	0
4930571O06Rik	418	0
Gm12338	586	219
4930405L22Rik	581	0
Gm38403	2357	0
Lncppara	1489	28
4921529L05Rik	2165	0
A730006G06Rik	1829	0
9230116L04Rik	1599	6
Gm38407	2391	0
Gm38509	1150	0
AW822252	1081	0
Gm7788	223	0
Pantr2	461	0
A330074K22Rik	2489	101
Rpl14-ps1	694	1244
Gm15318	1698	94
Gm30498	632	0
Gm30505	1769	3
Gm28979	1540	0
Gm16159	935	0
Gm31763	1025	22
Gm32014	4163	0
Gm12440	1068	0
Gm32511	2067	4
Gm3458	1189	0
Zeb2os	1385	23
Gm15679	1936	0
A230103J11Rik	2132	66
1700047A11Rik	620	1
Paupar	3482	0
Slco6b1	2475	0
Gm5087	2744	0
Gm1965	2433	0
4930445N18Rik	886	9
Gm26688	1568	3
G630064G18Rik	1795	0
Gm1600	4490	2
Gm15972	417	3
Gm11423	784	102
Gm11681	870	0
A830011K09Rik	2547	0
1700003I22Rik	482	0
4930447F24Rik	1414	73
Gm3363	1390	4
A330015K06Rik	2197	13
Gm30332	2345	0
A930002C04Rik	2507	0
4930524B17Rik	1870	0
4930477N07Rik	686	0
4930470O06Rik	660	0
4930425L21Rik	871	0
4930506A18Rik	1028	22
D030068K23Rik	3677	8
3300002P13Rik	1092	0
Gm13985	2639	6
1700041A01Rik	369	0
1700095J12Rik	752	0
4833415N18Rik	1000	1
4930556N13Rik	1034	0
4930559C10Rik	650	0
4930553C11Rik	793	0
4930557F10Rik	637	0
4930558F17Rik	786	0
4930563H07Rik	628	0
4930554I06Rik	589	0
4930555K05Rik	544	0
4930597A21Rik	698	0
Rsf1os1	324	0
1700011C11Rik	363	6
1700012D16Rik	579	0
1700008C04Rik	799	0
1700024N05Rik	985	0
1700024I08Rik	759	0
1700022H01Rik	684	0
1700019C18Rik	410	0
Gm13986	3469	4
Gm36633	640	0
6330415G19Rik	2219	40
3830432H09Rik	2414	2
2210406O10Rik	1704	14
D030018L15Rik	4306	0
Gm1647	735	0
Gm14773	449	0
1700084M14Rik	558	0
Clca4c-ps	712	0
Mirc35hg	1964	6
1700066J03Rik	516	0
Far1os	893	30
1700020D14Rik	604	0
Gm29089	604	0
Cdrt4os1	1115	0
1700100I10Rik	1407	0
C030013C21Rik	795	15
2500002B13Rik	902	89
E230013L22Rik	1856	50
AV064505	522	0
4930447M23Rik	2338	0
Gm10371	1411	148
Gm23363	79	0
Gm22650	105	0
Gm24572	88	0
Gm23450	91	0
Gm38671	130	0
Gm38670	77	0
Gm27740	58	0
Tincr	1285	12
1700057H21Rik	506	0
4930480K23Rik	3755	77
1700001G01Rik	1562	0
4833422M21Rik	1365	0
4930594O21Rik	1139	0
1700012H19Rik	405	0
A930031H19Rik	949	0
6530403H02Rik	3914	0
1700099I09Rik	885	5
C230014O12Rik	2674	2
4930405O22Rik	956	2
Gm11665	1075	0
Gm16070	2264	0
Tmem238l	2281	185
Mir466b-1	82	0
Mir466c-1	84	0
Mir466e	84	0
Mir466l	121	0
Mir669d	121	0
Mir669f	121	0
Mir466f-4	121	0
Mir466k	122	0
Mir466j	122	0
Mir467g	120	0
Mir467h	121	0
Mir669l	98	0
Mir669o	96	0
Mir669n	54	0
Mir466m	84	0
Mir669d-2	86	0
Mir466c-2	90	0
Mir466b-4	90	0
Mir466b-5	88	0
Mir466b-6	90	0
Mir466b-7	88	0
Mir3113	76	40
Mir466b-8	86	0
Mir466q	76	0
Mir7116	70	0
Gm25285	90	0
Gm15326	1422	0
Gm12108	2591	0
Kcnmb4os2	1595	2
2400006E01Rik	1060	0
Dalir	2175	0
1500026H17Rik	3035	10
4632404H12Rik	2951	503
Brip1os	6508	4803
B230354K17Rik	4918	1727
BC016548	1170	0
Gm11733	2311	0
H19	2288	188
4930505K13Rik	547	0
Hmgb4os	518	0
4930549C15Rik	1267	0
1110058D11Rik	667	0
4930504C09Rik	1101	0
4930517M08Rik	975	0
1700026J14Rik	794	0
1810063I02Rik	274	0
4930595D18Rik	818	1
9230117E06Rik	501	0
4930555B12Rik	280	0
4930428D20Rik	540	0
4930525C09Rik	805	0
8430430B14Rik	436	23
4930441H08Rik	499	0
4930511A08Rik	392	11
4930557K07Rik	362	95
6030471H07Rik	491	0
1810041H14Rik	764	13
5430431A17Rik	795	10
1700113B09Rik	430	0
1700116B05Rik	414	0
1700122C19Rik	799	0
4930555G21Rik	538	0
4930554G24Rik	1603	0
9530062K07Rik	785	19
4930455G09Rik	629	61
4930484H19Rik	1750	0
4930567K12Rik	1281	0
4930587E11Rik	983	0
5033403F01Rik	1370	10
4930518J21Rik	573	0
4930512J16Rik	1859	2
4930543N07Rik	1117	0
4930550C17Rik	1411	0
4930528G23Rik	1723	0
0610039H22Rik	730	8
4930532I03Rik	1841	0
Atxn7l1os2	2010	4
4930579J19Rik	851	0
4930579H20Rik	1516	0
4930591E09Rik	486	0
4930579P08Rik	1227	0
9330199G10Rik	3448	0
Rbfaos	2708	10
Hdnr	952	0
2010001A14Rik	764	108
1700112J16Rik	2490	4
1700084D21Rik	451	0
1700123J17Rik	1847	0
2510003B16Rik	548	5
1700012C14Rik	498	0
1700017L05Rik	564	0
1700025J12Rik	630	0
4930586N03Rik	881	0
2310075C17Rik	449	0
Gm38413	2348	0
4933404K13Rik	831	0
Gm38415	2874	0
Gm38416	3565	2
Gm27162	3346	0
Gm5144	745	0
BC046251	4155	0
1700061J23Rik	537	0
1700110I07Rik	726	0
8030455M16Rik	902	0
4930407I19Rik	923	0
4930407G08Rik	698	0
9430078K24Rik	1454	2
9530014B07Rik	754	0
9530020I12Rik	2284	0
C330004P14Rik	628	0
4930554H23Rik	2540	0
4831407H17Rik	1188	0
9430065F17Rik	1424	13
B230110G15Rik	772	0
4930505K14Rik	515	2
4930519K11Rik	464	0
4930528H21Rik	494	0
1700072I22Rik	878	0
4921518K17Rik	3390	0
9630013K17Rik	1072	16
BC042761	640	0
4930503F20Rik	984	0
8030451O07Rik	1926	0
9630028I04Rik	2579	0
4930533N22Rik	1527	0
9330136K24Rik	2476	31
A730004F24Rik	1748	0
A430078I02Rik	2761	21
C230072F16Rik	2139	0
Gm12018	3376	2
Gm16223	2516	0
Gm21859	1045	4
Gm5907	721	0
Gm29682	1251	0
Fhitos	1511	0
Gm6093	3408	71
A430085M09Rik	2156	0
Gm29683	2502	0
Gm29684	1982	2
Gm29685	2363	0
Gm6961	535	0
Gm29687	879	0
A430046D13Rik	2169	68
Gm8013	462	0
Gm10732	1309	0
Gm12128	2914	0
Gm2560	902	0
Gm3772	1887	0
2310003N18Rik	458	0
1700027F06Rik	403	0
2210404E10Rik	583	0
1700096P03Rik	437	0
Gm3704	2310	14
Hotairm1	253	1
Hoxaas2	1567	0
Gm45923	518	0
Gm38397	2283	0
4930526H09Rik	1178	0
Ttc39aos1	2532	20
Bloodlinc	677	1
Ggnbp2os	676	80
Gm45924	2766	2
Gm35612	381	5
Gm17750	531	0
Lincmd1	521	0
Carlr	2571	0
Gm30731	825	0
Gm15867	992	33
Hoxb5os	583	6
Zim2	1158	0
Grip1os1	1084	0
D330046F09Rik	1072	2
Hymai	5056	0
Lincred1	4916	0
Gm12866	1671	0
Etaa1os	861	9
Ube4bos3	771	32
Saxo1os	630	0
Kif16bos	495	4
Cyp4x1os	2003	0
Ptf1aos	916	0
Gm13830	2725	26
D5Ertd615e	3909	56
Spanxn4	550	0
Panct2	3917	3
Gm4675	2759	5
LOC432842	3827	0
AY702102	1175	2
AY702103	5876	0
LOC100125594	1120	0
Mdrl	1038	35
LOC664787	1205	0
LOC100041034	1462	0
Magef1	1457	820
Gm11729	713	0
Gm45914	723	3
Mir155hg	1263	122
Gm5532	1751	29
Gm45928	864	0
Gm20716	5324	0
Gm28043	9228	23
1700023D09Rik	621	21
Gm12348	787	4
Gm12610	2069	15
Gm26633	3256	11
Gm26994	1571	0
Gm15631	3162	0
A330008L17Rik	2614	0
Gm17733	1048	0
H2af-ps2	2983	2
Gm13648	1535	39
Gm35978	1086	0
Gm49890	1211	1206
Gm11532	5442	4
H2bu1-ps	465	3
4933427D06Rik	2887	0
Gm40893	1508	2
Gm26839	842	0
Gm35725	2800	0
Gm35135	990	0
Gm5535	1743	3
Gm34637	728	0
Gm32755	340	0
Gm31938	1818	0
Gm29508	710	0
Gm29968	1387	0
Gm6566	1170	68
1700083H02Rik	637	0
Gm20619	2041	0
Gm29669	881	0
Gm29571	1909	0
Gm32921	812	0
Gm30052	913	0
LOC665004	919	2
Gm14486	1093	10
Gm8624	655	4
Gm13884	1062	0
Gm4425	2857	0
Gm19582	841	0
Gm30551	1182	2
Gm12925	945	6
Gm31520	1524	0
Gm29443	536	0
Gm20491	1035	0
Gm11694	1833	16
Gm12339	997	7
Gm15511	557	0
BB218582	1022	0
Gm11266	1298	168
Gm5092	1675	0
Gm42788	1667	0
Gm9828	918	27
Gm12863	537	0
Gm4651	1283	9
Gm43915	5037	29
1700074H08Rik	547	0
1700031L13Rik	806	0
4933416O17Rik	2122	0
1110002J07Rik	2567	29
Zfas1	738	5529
4930556L07Rik	1676	0
4930553J12Rik	953	0
1700019P21Rik	410	0
5033417F24Rik	1944	42
A830029E22Rik	1194	0
A230107N01Rik	2348	21
Rap1gapos	475	106
3010003L21Rik	1757	297
Pou5f1-rs1	393	2
Pou5f1-rs6	729	0
Gm21054	650	0
Gm15506	20593	64
Pou5f1-rs8	1665	0
Thap8	1184	0
Gm32168	450	0
Mascrna	58	0
Nudt12os	1554	0
Myhas	883	0
Snhg14	24206	8
4933409F18Rik	1249	0
Hotairm2	410	1
Gm51018	326	2
Gm22496	88	0
Gm33340	613	0
Gm46993	444	0
Gm15290	661	0
1700016K05Rik	384	0
1700055D16Rik	2237	2
1700061N14Rik	459	2
2310043M15Rik	1580	36
2610024D14Rik	1748	1
2610318M16Rik	786	3
2810414N06Rik	1468	88
2900052L18Rik	5893	247
2900093K20Rik	591	115
4922502B01Rik	1958	2
4930422M22Rik	1002	21
4930470G03Rik	3209	7
4930509G22Rik	2481	31
Gm13016	2377	0
4930534H03Rik	661	0
Gm12371	1082	0
I0C0044D17Rik	2264	0
Gm12408	914	0
Lrp8os2	3078	4
4930555K19Rik	1725	2
Gm33354	1273	0
Gm29536	3283	0
Gm34068	632	0
Gm12724	1189	0
Gm34816	500	0
Gm26641	958	10
Gm28590	1609	0
Cd55os	2438	34
Gm11827	1257	0
Gm13056	562	818
Gm36536	955	0
Gm28822	764	0
C330020E22Rik	5263	4
Gm28535	888	17
Gm15509	2162	0
Gm37065	530	0
Pard3bos2	856	0
Gm17634	1392	50
Gm12354	500	6
Gm7759	1447	0
Gm11482	757	0
Gm9530	3279	35
Gm11217	1729	0
D730003I15Rik	568	42
