Geneid	Length	genome_mapping/High_6499c4.rep2.RNAseq.mm10.sorted.bam
Kcnk12	1952	4
Unc93a	2643	5
Tpte	2549	14
Mtg1	1595	740
Bpifb6	1667	3
Zfp341	3224	196
Wdtc1	4175	3044
Mast3	5334	4950
Zdhhc19	1310	0
Ccdc32	1870	770
Clec4a1	1558	357
Cep162	5295	591
Ssxb5	602	8
Dot1l	6811	3882
Gal3st2	2846	160
S100a7a	741	1239
Rrp12	4320	2542
Zhx2	4374	1311
Mms22l	4718	651
Rtl3	2843	24
Cdh24	2728	336
Prss43	1992	0
Col8a2	4331	192
Mettl7a2	1779	8
Lrrc47	3395	2141
Dand5	1680	272
Rhox4e	977	0
Pcdha8	5242	0
Krt9	2580	0
Eif4ebp3	1151	1471
Oog3	1854	0
Slc6a7	3343	5
Ctif	6176	1382
Lyrm4	1515	399
Ccdc68	1525	1596
Serpinb3c	1659	0
Gpr176	3911	394
Xkr8	4238	283
Wee2	2886	0
Prmt8	2456	0
Ccdc84	1269	616
Trim56	3637	1339
Kash5	2210	4
Serpinb3d	1164	0
Pigs	2488	3706
Ugt1a6b	2293	400
Flrt1	5862	90
Flrt2	7097	1046
Map4k5	4454	3821
Sly	917	0
Kcnf1	4789	392
Myo5b	6647	5446
H2-M10.3	1592	0
Zfp652	2665	751
Neil2	1914	97
H2-M10.6	1405	2
Prlhr	1572	0
Chd8	8489	5875
Mettl14	2625	1319
Ugt1a10	3242	2
Ugt1a7c	3294	1067
Ugt1a5	3208	52
Ugt1a9	3216	79
Ugt1a1	3229	1853
Dhx37	4141	2093
Cxcl3	1018	785
Tcaf3	3110	10
Vmn1r183	918	0
Mrgprd	3117	0
Chrm2	2036	310
Mrgprg	1821	2
Rwdd4a	2952	1698
Eddm3b	1393	0
Gm5136	1117	0
Crh	1320	0
Chrm5	1746	0
Mrgprb4	966	0
Mrgprb1	4185	26
Tlr11	3207	16
Tlr13	4014	870
Omt2b	735	0
Tlr12	3174	40
Gfral	2080	0
Churc1	674	1160
Cd200r2	1750	2
Cyp2c54	1772	796
Olfr128	927	0
Olfr10	936	0
Olfr153	924	0
Ifna16	570	0
Vmn1r178	915	0
Vmn1r180	970	0
Ifna15	573	0
Ifna6	757	0
Vmn1r177	930	0
Olfr12	1121	0
Olfr6	951	0
Olfr3	942	0
Jtb	1103	2202
Arl9	402	0
Gpr152	3924	10
Ifna14	570	0
Macroh2a2	1910	135
Olfr773	936	0
Tas2r104	909	0
Tas2r106	927	0
Tas2r109	951	0
Tas2r113	930	0
Tas2r114	930	0
Tas2r115	933	0
Tas2r117	993	0
Tas2r118	900	0
Tas2r120	888	0
Tas2r121	918	0
Tas2r123	1002	0
Tas2r124	930	0
Tas2r125	936	0
Tas2r126	927	0
Tas2r129	963	0
Tas2r131	933	0
H2-Ab1	1193	5345
Cebpe	1238	42
Olfr1471	945	0
Olfr741	1144	0
Olfr1061	942	0
Olfr1084	954	0
Olfr1349	954	0
Olfr417	930	0
Olfr149	936	0
Olfr936	936	0
Olfr1212	936	0
Olfr955	945	0
Olfr1036	1015	0
Olfr594	936	0
Olfr645	948	0
Olfr845	942	0
Olfr670	939	0
Olfr813	933	0
Olfr1010	1050	0
Olfr1313	938	0
Olfr1308	963	0
Olfr1338	942	0
Olfr325	1041	0
Olfr1102	1063	0
Olfr117	954	0
Olfr747	955	0
Olfr1333	954	0
Olfr427	949	0
Olfr814	933	0
Olfr519	945	0
Dnph1	1106	450
Gm20738	1210	0
Olfr239	948	0
Tes	2442	11238
Olfr8	933	0
Ccdc120	3641	2390
Prr36	4616	32
Ninl	5093	1292
Igsf3	7330	4494
Lpcat4	1902	3184
Mrps26	962	2141
Clca4a	2998	22
Sec24b	5128	5810
Dyrk4	2073	3
Wtip	1955	770
Exoc5	4659	3698
Mycbp2	15233	8213
Ugt3a1	2248	38
Acap3	4312	2313
Olfr384	939	0
Hdac4	8100	1855
Olfr1373	936	4
Plac9a	451	0
Olfr320	921	0
Arl5c	1561	94
C1ql2	2000	0
Olfr358	993	0
Olfr1283	918	0
Man1c1	4715	1297
Gtf3c1	6869	4732
Olfr1320	960	0
Npc1l1	4571	27
Cd200r4	1700	39
Zfp870	5296	407
Pglyrp3	1109	0
4930433I11Rik	2022	0
Olfr684	939	0
Olfr1371	936	0
Olfr1286	918	0
Ankrd34c	2475	8
Kcnk18	3032	0
Scgb2b2	512	0
Tmsb15l	821	0
Ccdc87	3163	16
Ptprh	4020	83
Tdpoz3	1098	4
Tdpoz4	1113	0
Tdpoz5	1023	0
Tigd4	3459	36
Ccdc121	1819	0
Mettl21e	3181	0
Cercam	2715	541
Get1	2502	1277
Rpl23a	559	21156
Tex13c3	876	0
Opa3	2260	1976
Lypd9	598	0
Agr3	819	0
Dbx2	2271	4
Mrgprb3	939	54
Mrgprb5	969	0
Mrgprb8	1123	0
Mrgprx1	1180	0
Zfp81	2253	265
Vmn1r59	933	0
Vmn1r64	963	0
Vmn1r179	972	0
Vmn1r181	1088	0
Vmn1r93	966	0
Vmn1r174	942	0
Olfr192	1056	0
Olfr199	927	0
Olfr209	918	0
Olfr250	996	0
Olfr251	951	0
Olfr257	960	0
Olfr372	1016	3
Olfr592	939	0
Olfr681	948	0
Olfr750	1132	0
Olfr776	939	0
Olfr924	927	0
Olfr1040	942	0
Olfr1051	927	0
Olfr1057	948	0
Olfr1113	981	0
Olfr1173	939	0
Olfr1198	927	0
Olfr1252	945	0
Olfr1355	1148	0
Olfr1535	981	0
Olfr1380	936	0
Olfr1383	936	0
Olfr1480	948	0
Brinp2	4101	0
V1rd18	1157	0
V1rd19	918	0
Olfr774	939	0
Olfr553	981	0
Olfr403	942	0
Olfr1321	960	0
Olfr1118	996	0
Yipf6	5194	1988
Fndc3a	6136	4443
5031410I06Rik	2947	0
Defa22	419	0
Hook3	12836	4766
Olfr151	1085	0
Olfr1537	945	0
Olfr100	927	0
Olfr1082	990	0
Dedd2	1828	1559
Ccnl2	2442	7630
Olfr322	984	0
Olfr220	978	0
Olfr224	1915	0
Olfr1335	1008	0
Olfr301	1209	0
Poglut3	3644	1323
Rxfp1	5539	4
Krt42	1627	11
Krt73	2186	5
Krt78	3434	56
Septin5	2127	926
A530032D15Rik	1760	2
Olfr118	966	0
Amer3	4356	0
Krt72	2013	0
Krt39	3193	22
Snord32a	81	35
Snord35a	89	27
Snord35b	86	9
Tyms-ps	1347	0
Snord33	82	19
Rmrp	275	198
Kcnq1ot1	83437	581
G6bos	1160	0
Xist	17918	11148
Terc	397	10
Speer6-ps1	979	0
Speer5-ps1	1522	12
Speer9-ps1	775	4
Speer8-ps1	1121	2
Speer4cos	1083	0
Rpph1	325	214
E530001F21Rik	1128	0
Snord15a	148	3
Snord15b	145	27
Tug1	6781	3443
Ndufs5-ps	500	40
Nctc1	2106	25
Snord34	66	24
Gm5424	1552	0
Gm13363	2784	0
Gm7334	1358	0
Npm3-ps1	945	38
Dlx6os2	1354	0
Rnu3a	212	18
Tsix	4306	8
Gnasas1	2248	34
Malat1	6983	78899
6430411K18Rik	1315	0
8430431K14Rik	2854	0
Snord82	68	0
Airn	2188	355
Dlx1as	2793	0
Igf2os	4791	3
Psg-ps1	1922	0
Gm4956	1148	4
Olfr75-ps1	1281	0
Serpina4-ps1	1353	1371
Gm5088	3224	272
Emx2os	5023	14
Peg13	4723	1374
Rnu11	108	5
Dio3os	1279	352
Pax6os1	1464	0
Gm5476	402	0
Gm5477	717	0
Dnm3os	7928	364
Vax2os	3208	0
Gm6042	282	0
Has2os	485	2
Ubb-ps	703	3708
Defa-ps12	168	0
Defb44-ps	222	0
Gm21944	192	1
Defa-ps13	204	0
Gm5643	1734	0
Gm10052	1388	0
Smarca5-ps	3752	25
Gm5801	1189	10
Gm12070	1646	18
Gm5512	1748	0
Gm26504	90	0
Snhg1	476	2204
Snora64	117	149
Snora65	118	255
Snora70	129	42
Snora69	122	0
Snora68	98	91
Snora62	128	18
Snord61	62	0
Snora74a	198	13
Gm1943	1109	0
Rnu6	27	0
4930515G16Rik	466	0
Gm9731	1156	0
Snhg10	529	106
Defa-ps1	282	0
Sprr2j-ps	673	0
Kis2	2031	0
Pinc	1560	0
Fate1	938	0
Ceacam-ps1	715	0
Foxl2os	3732	0
Snhg3	437	735
Slc13a2os	3627	4
Rab11fip4os1	2187	3
Zxda	7005	134
D030028A08Rik	2820	278
Gm6548	2040	536
BC018473	3263	4
Pvt1	5059	632
Gm7904	1246	0
Gm15772	520	0
Gm7367	1300	0
2210409E12Rik	377	0
Neat1	20771	73708
Pisd-ps1	2875	432
Pisd-ps3	2863	10277
Pisd-ps2	1485	78
Macroh2a3	1911	4
Zf12	1277	2
Sprr2g	651	21
Cyp2d13	1646	381
Gpr137b-ps	2941	1486
Gm6455	1072	0
1700018B24Rik	594	0
6330549D23Rik	2828	52
Gm5065	1436	0
Gm5069	3581	32
Gm10319	1350	47
1700073E17Rik	4599	0
Gm5766	1977	0
Gm6498	1599	28
Gm6578	978	0
Gm6787	1454	18
Meg3	12956	1760
Rps4l	941	840
4933400A11Rik	1230	0
1700123L14Rik	1703	0
1700049L16Rik	820	0
4921511C20Rik	1606	0
Gm5039	1641	2
Gm5334	1554	0
Gm5434	1451	2
Ppp1r2-ps3	843	4
Gm7337	2654	0
Snora15	116	7
Miat	8760	228
1700022A21Rik	1448	0
Gm5478	2960	0
Vmn2r-ps11	2261	0
Tubb2a-ps2	704	2
Gm10653	1232	26
Gm4759	3091	18
Btnl5-ps	2592	30
Gm9079	1768	40
Snord87	74	19
Snord73a	68	9
Snord73b	71	35
Rnu12	150	1
Gm8234	2000	48
Rprl1	238	0
Apoo-ps	591	0
Rprl2	238	0
Vmn2r-ps54	2952	0
Gm15421	810	41
Nphs1os	1339	0
Zfhx2os	2487	0
Snord22	126	157
H2-K2	1324	351
Gm5523	1245	28
4930448K20Rik	1433	0
Gm44502	4527	0
Cdk3	1427	130
Selenok-ps1	783	14
Gm4850	914	0
Hoxa11os	1839	8
Etohd2	3135	106
Ipw	734	0
Gm5485	628	0
Six3os1	7127	0
Dlx6os1	4548	0
BC064078	897	32
B430010I23Rik	2079	2
1700047M11Rik	686	10
4933431E20Rik	5407	428
Wt1os	3267	43
Snhg17	3172	2190
A330069E16Rik	892	40
C920009B18Rik	5659	42
Ptgs2os	2994	105
5530601H04Rik	3732	284
2900079G21Rik	6716	1
2610203C22Rik	1245	22
3830408C21Rik	1898	39
9530082P21Rik	3162	133
Oip5os1	1549	1847
Il1bos	1396	23
1700086O06Rik	1931	174
Atcayos	318	145
Mm2pr	1715	4
Mtag2	830	2
LOC100043315	1006	0
Mir100hg	6965	7117
1700108F19Rik	868	27
D130017N08Rik	1705	64
A930005H10Rik	1405	129
A930003A15Rik	1125	0
2900041M22Rik	1344	10
A630089N07Rik	2131	245
C230035I16Rik	617	139
2810403D21Rik	1005	46
4930511M06Rik	3432	0
A230056P14Rik	1405	92
1700031M16Rik	824	0
Gm20735	627	0
1500004A13Rik	7194	361
C030034L19Rik	5830	0
A530013C23Rik	2213	67
4833422C13Rik	5617	113
E030003E18Rik	1085	0
A330040F15Rik	1106	32
2410018L13Rik	1407	17
Firre	5815	6560
4833418N02Rik	1530	218
C130036L24Rik	1799	44
Jpx	3802	187
4632427E13Rik	669	26
E030011O05Rik	763	187
4933406K04Rik	1353	0
E130114P18Rik	1231	0
9330175E14Rik	1538	4
6430562O15Rik	1721	18
4930526I15Rik	1215	450
Fzd10os	2405	10
AI662270	1408	267
1700030C10Rik	1724	92
2810429I04Rik	1740	1
A730017L22Rik	2375	199
Cep83os	4135	378
9430060I03Rik	1672	22
A830082N09Rik	7840	50
4930417O13Rik	1093	0
R74862	3889	193
9530026P05Rik	995	24
Dancr	1278	482
1700108J01Rik	468	0
A230057D06Rik	2004	0
4930567H12Rik	955	0
1110038B12Rik	589	3354
9230114K14Rik	2118	48
Gm2518	2478	19
9630013A20Rik	2038	0
4933400F21Rik	3611	11
1700066O22Rik	961	0
E430016F16Rik	3091	0
Mir99ahg	3151	48
9630028H03Rik	2288	0
4930481A15Rik	2165	190
C130026L21Rik	1838	0
1700009J07Rik	914	0
5830432E09Rik	1494	40
Trmt61b	2945	209
Rab10os	1073	420
5330434G04Rik	3449	0
AI506816	2780	438
4933404O12Rik	3970	331
2610035D17Rik	1848	380
5031425F14Rik	1636	15
2610028E06Rik	3636	0
C130071C03Rik	4992	6
9530036O11Rik	2926	29
A330023F24Rik	5195	183
A930007I19Rik	2317	19
4933406F09Rik	1293	0
4732471J01Rik	4328	61
4930471G03Rik	669	0
1810014B01Rik	1620	102
1700012D14Rik	629	11
4930513N10Rik	2803	110
4933432I09Rik	1536	3
Ube2d-ps	1840	357
2810032G03Rik	2040	0
Sox2ot	2970	10
5430402O13Rik	1007	20
C330024D21Rik	3739	0
BC024386	1673	1309
4933439C10Rik	2582	470
A330035P11Rik	2711	56
9330111N05Rik	1407	15
4932441J04Rik	726	3
9330158H04Rik	3103	15
5430405H02Rik	1509	50
D130009I18Rik	2663	0
Srrm4os	3358	18
4930442L01Rik	2051	2
Zfp862-ps	6289	730
Gm45351	2752	0
A330076H08Rik	1894	0
A230072E10Rik	3290	13
Fam120aos	1461	692
F730043M19Rik	1551	160
4930483J18Rik	1094	0
E130112N10Rik	1360	26
2900052N01Rik	2585	8
C86187	2057	2
9530059O14Rik	3978	0
Hoxaas3	835	1
1700029M20Rik	2963	0
4732416N19Rik	551	5
A930015D03Rik	799	0
Gm6981	1466	28
Peg3os	865	0
4930594C11Rik	2755	7
Snhg6	407	882
Snhg7	742	564
BC006965	1952	0
Gm44505	3350	0
Gm14057	2136	57
Rprl3	235	4
Rnu7	25	0
Sycp1-ps1	3113	4
4930412O13Rik	4039	6
4930426L09Rik	1486	10
E130201H02Rik	851	16
9130024F11Rik	3728	98
9230116N13Rik	2097	50
Norad	4917	7716
1700008J07Rik	2432	107
Gm5	469	0
Gm11166	1643	0
Gm11346	1115	4
2700099C18Rik	1275	223
Gm8884	384	0
Gm5126	2177	0
Abhd11os	500	42
3110039M20Rik	854	402
Gm14379	1878	12
Zfp389	934	8
Bach2os	1661	29
C030034I22Rik	2746	167
A930012L18Rik	2364	25
4930488L21Rik	1862	0
Wbscr25	2075	11
1700020N18Rik	547	0
E330013P04Rik	2070	5
Gm10941	711	10
Gm5577	1423	142
Gt(ROSA)26Sor	1604	359
Snhg20	600	709
Tmem51os1	1758	57
AI854703	3573	92
Uckl1os	2270	113
A230020J21Rik	1649	2
Pdxk-ps	2342	0
A930003O13Rik	1951	0
Gm48957	7122	0
Gm17769	2564	16
Gm3219	604	37
1700096K18Rik	1449	269
A230072C01Rik	2201	79
AA543186	1696	22
Gm17801	1405	6
Gm8580	611	5
Tspy-ps	321	0
Mug-ps1	4683	410
Gm4489	520	0
4932435O22Rik	3402	2
Oaz1-ps	962	0
Gm8883	1019	225
Gm5166	890	0
Gm11961	1562	0
Tbrg3	7979	30
Map2k3os	1267	103
Gm1141	2148	22
D6Ertd474e	2761	4
A430093F15Rik	2115	4
1110006O24Rik	768	113
Zp4-ps	832	0
1500011B03Rik	1739	724
Snhg16	1997	749
Gm13749	1432	2
4930470P17Rik	1395	0
Pantr1	546	0
Rnf227	1746	102
Gm10638	1362	24
2810002D19Rik	1482	172
D630029K05Rik	2382	0
Pmis2	699	0
2900005J15Rik	2033	221
Nlrp1c-ps	3457	36
Gm9199	1288	2
1700054K19Rik	451	0
5730408K05Rik	384	12
Cts8-ps	4221	0
4930515G01Rik	1251	29
0610040B10Rik	440	13
4930583K01Rik	883	4
6530411M01Rik	1219	0
1700096J18Rik	454	3
Vaultrc5	345	0
A930013F10Rik	2426	284
5031426D15Rik	6021	48
2900092D14Rik	2841	0
BB123696	2308	19
Hoxd3os1	794	0
Snhg9	183	8
2900060B14Rik	597	3
G630025P09Rik	2370	17
1700120K04Rik	543	22
Bambi-ps1	1215	6
Msx1os	2188	10
C630043F03Rik	2687	102
2010204K13Rik	946	195
4930507D05Rik	2194	2
1110020A21Rik	1220	51
4931440P22Rik	1859	154
1700052K11Rik	2413	247
Ppp4r1l-ps	4466	864
D930048N14Rik	3429	590
B830017H08Rik	1119	2
9130230L23Rik	1454	57
Zfp783	4415	366
Gm10416	642	0
Zbtb11os1	1350	79
4930429B21Rik	1950	36
1700020N01Rik	1061	2
Zfp85os	2908	19
Hnf4aos	843	18
Atad3aos	1162	12
5730522E02Rik	1520	4
3110070M22Rik	1128	26
Sox1ot	5067	0
4930465K10Rik	1262	3
1700001L05Rik	6003	365
1810064F22Rik	2302	239
2810025M15Rik	1194	725
4632415L05Rik	4114	892
4930474M22Rik	613	3
C030016D13Rik	2595	4
4930433N12Rik	1382	6
Gm9871	1560	0
Gm3414	7912	345
Ppifos	1777	100
Gm4566	532	0
Gm9767	1193	0
Gm8615	2065	288
Gm4926	1620	0
Snora21	128	16
Snora3	120	29
Snord72	60	23
Gm12191	478	0
Kcnmb4os1	753	0
0610039K10Rik	951	53
2310001K24Rik	459	0
1600029I14Rik	864	0
2310068J16Rik	1121	35
0610038B21Rik	1523	31
6330407A03Rik	1843	8
Snord68	48	41
AF357399	94	12
4932414J04Rik	3061	0
Rian	3579	893
Rmst	2687	4
B130006D01Rik	3188	12
Dleu2	1694	117
Mirg	1299	32
BC037032	4622	21
Phxr4	1380	6
Snord14a	22	0
Snord14d	23	0
Snord14c	87	60
Gm8801	1867	6
Snord43	48	6
Snord83b	77	37
Mcpt-ps1	793	16
2210417A02Rik	550	30
1700026D11Rik	847	0
2610306M01Rik	1034	106
1700084E18Rik	434	30
Dubr	1815	339
C4bp-ps1	754	11
Tmem181c-ps	4045	134
Gm6524	1533	0
4930503E24Rik	1333	0
Gm4371	1610	0
8430429K09Rik	2583	162
AU015836	3000	0
Appbp2os	640	13
5830417I10Rik	9833	1160
1700018L02Rik	1247	28
Snord7	96	0
AA465934	382	18
AI450353	1500	53
4930404I05Rik	978	61
A930004D18Rik	3643	341
Gm17762	3329	43
Ftx	7491	584
B230319C09Rik	1689	25
4930528A17Rik	2122	51
Gm10190	1700	2
BB031773	3655	0
Marcksl1-ps4	1043	214
D630041G03Rik	3640	8
Gm7854	1432	10
D430020J02Rik	2892	280
C130080G10Rik	1906	70
A530058N18Rik	1550	0
Gm2176	1734	6
D7Ertd143e	2232	39
Gm5129	603	6
Mirt1	5292	1013
2610005L07Rik	4009	1041
Thap6	3673	508
BC052688	1622	0
AF357355	71	0
AF357359	30	41
9230102K24Rik	1303	8
Vmn2r-ps60	265	0
9330020H09Rik	3428	75
F930015N05Rik	3540	0
Snora35	119	0
Snora75	116	28
Snora20	61	15
Gm12238	124	0
Snora31	112	201
Gm13315	1981	10
Snora78	157	8
Scarna10	71	0
Scarna3a	118	0
Scarna6	248	22
Gm10451	893	75
Snord11	63	1
Snord13	98	4
Snord19	54	40
Snord38a	59	0
Snord45c	61	0
Snord49b	63	24
Snord52	59	84
Snord57	63	30
Snord64	46	0
Snord66	58	9
Snord69	59	57
Snord71	64	17
Snord88a	72	2
Snord88c	84	1
Snord90	68	0
Snord93	45	2
Snord99	56	39
Scarna2	61	7
Snord23	99	6
Snord12	66	86
Snord65	57	21
Snord8	99	5
Snord47	65	47
Scarna3b	124	0
Scarna8	118	1
Snora7a	129	65
Snord110	59	6
Snord16a	91	65
Snord37	53	52
Snord49a	62	34
Snord53	68	29
Snord58b	54	0
Snord67	98	0
Snord70	53	7
Snord89	94	24
Snord92	83	2
Snord98	28	8
Snora41	113	27
Snord111	64	0
Scarna17	62	5
Snord45b	45	49
Snord91a	60	0
Snord96a	77	150
Snord95	68	27
Snord85	65	0
Snord118	137	3
Snord1b	77	13
Scarna9	42	2
Snord1c	78	4
Snord1a	76	0
Snora17	132	66
Snora43	139	68
Snora24	130	0
Snhg8	785	1746
Snord123	88	12
Scarna13	275	11
D030025P21Rik	3954	22
Gm10584	2628	21
Gm10649	1985	6
Gm10825	4548	6
Gm11978	1306	3
Morrbid	4490	1249
Gm10069	4598	66
5330413P13Rik	3631	2
Mir17hg	2339	379
Otx2os1	743	0
Snora16a	136	27
Gsdmcl-ps	1930	0
Stmn1-rs1	979	10
1500015A07Rik	1864	392
1700003G18Rik	620	0
1700028J19Rik	1187	0
4933406I18Rik	1650	10
1700018A04Rik	714	23
2010320M18Rik	745	582
2810454H06Rik	2825	58
4933407K13Rik	3376	243
4930579K19Rik	1152	12
4930584F24Rik	1188	0
6230400D17Rik	1088	52
E130317F20Rik	3595	291
C530005A16Rik	2436	35
Stk35os1	3091	161
Mccc1os	4451	7
G530011O06Rik	4794	66
A530088E08Rik	1795	6
6530402F18Rik	4292	90
9430083A17Rik	2990	83
5033406O09Rik	1729	214
Gm11149	1275	0
Snhg12	606	800
D4Ertd617e	805	9
Gm10863	680	1
Rps15a-ps6	824	105
Flicr	3456	23
B430319G15Rik	4069	38
4930581F22Rik	2402	213
Mirlet7g	88	0
Mirlet7i	85	19
Mir1a-1	77	1
Mir15b	64	0
Mir23b	74	0
Mir27b	73	0
Mir29b-1	71	0
Mir30a	71	0
Mir30b	96	0
Mir99a	65	0
Mir99b	70	9
Mir101a	83	0
Mir124a-3	68	0
Mir125a	68	7
Mir125b-2	71	0
Mir126a	73	0
Mir127	70	0
Mir128-1	70	0
Mir130a	64	0
Mir9-2	72	0
Mir132	66	0
Mir133a-1	68	0
Mir134	71	0
Mir135a-1	90	0
Mir136	62	0
Mir137	73	0
Mir138-2	71	0
Mir140	70	2
Mir141	72	0
Mir142	64	0
Mir144	66	0
Mir145a	70	5
Mir146	65	0
Mir149	66	0
Mir150	65	2
Mir151	68	0
Mir152	73	0
Mir153	69	0
Mir154	66	0
Mir155	65	0
Mir10b	68	0
Mir129-1	73	0
Mir181a-2	76	0
Mir182	75	0
Mir184	69	0
Mir185	65	0
Mir186	71	6
Mir187	61	0
Mir188	68	0
Mir24-1	68	0
Mir190a	67	0
Mir191	74	0
Mir193a	66	0
Mir194-1	67	8
Mir195a	94	0
Mir199a-1	70	12
Mir200b	70	0
Mir201	66	0
Mir202	72	0
Mir203	76	0
Mir204	68	0
Mir205	68	0
Mir206	73	0
Mir207	79	0
Mir122	66	0
Mir143	63	8
Mir30e	92	0
Mir290a	83	0
Mir291a	82	0
Mir292	82	0
Mir293	80	0
Mir294	84	0
Mir295	69	0
Mir296	79	0
Mir297-1	49	0
Mir297a-2	90	0
Mir298	82	0
Mir299a	63	0
Mir300	79	0
Mir301	86	2
Mir302a	69	0
Mir34c	77	0
Mir34b	84	0
Mirlet7d	103	0
Mir106a	65	0
Mir106b	82	2
Mir130b	82	0
Mir19b-2	84	0
Mir30c-1	89	1
Mir30c-2	84	0
Mir30d	82	0
Mir148a	99	0
Mir192	89	4
Mir196a-1	102	0
Mir196a-2	85	0
Mir200a	90	0
Mir208a	83	0
Mirlet7a-1	94	0
Mirlet7a-2	96	0
Mirlet7b	85	0
Mirlet7c-1	94	0
Mirlet7c-2	95	0
Mirlet7e	93	19
Mirlet7f-1	89	0
Mirlet7f-2	83	0
Mir15a	84	0
Mir16-1	93	0
Mir16-2	95	0
Mir18	96	13
Mir20a	107	1
Mir21a	92	0
Mir22	95	0
Mir23a	75	12
Mir24-2	107	39
Mir26a-1	90	0
Mir26b	85	2
Mir29a	88	2
Mir29c	88	0
Mir27a	87	5
Mir31	106	0
Mir92-2	91	0
Mir93	88	7
Mir96	106	0
Mir34a	102	0
Mir129-2	90	0
Mir98	108	0
Mir103-1	86	0
Mir103-2	86	1
Mir322	95	0
Mir323	86	0
Mir324	89	15
Mir325	98	0
Mir326	95	0
Mir328	97	0
Mir329	97	0
Mir330	98	0
Mir331	96	0
Mir337	97	0
Mir148b	97	0
Mir338	98	0
Mir339	96	0
Mir340	98	0
Mir341	96	0
Mir342	99	0
Mir344	95	0
Mir345	96	0
Mir346	98	0
Mir350	99	0
Mir351	99	0
Mir135b	97	0
Mir101b	97	0
Mir1a-2	72	0
Mir107	87	0
Mir10a	110	8
Mir17	84	5
Mir19a	82	0
Mir25	84	30
Mir28a	22	0
Mir32	70	5
Mir100	80	0
Mir139	68	0
Mir200c	69	0
Mir210	110	4
Mir212	91	0
Mir181a-1	87	0
Mir214	110	0
Mir216a	72	0
Mir218-1	110	0
Mir218-2	110	0
Mir219a-1	110	0
Mir223	110	0
Mir320	82	0
Mir26a-2	84	0
Mir33	69	4
Mir211	106	0
Mir221	95	7
Mir222	79	0
Mir224	82	0
Mir29b-2	81	0
Mir199a-2	110	0
Mir199b	110	0
Mir135a-2	100	0
Mir124a-1	85	0
Mir124a-2	109	0
Mir19b-1	87	0
Mir92-1	80	0
Mir9-1	89	0
Mir9-3	90	0
Mir138-1	99	0
Mir181b-1	80	0
Mir181c	89	1
Mir125b-1	77	6
Mir128-2	76	0
Mir7-1	108	35
Mir7-2	97	0
Mir7b	111	0
Mir217	108	0
Mir194-2	86	3
Mir219a-2	97	0
Mir361	70	0
Mir362	64	0
Mir363	75	0
Mir365-1	87	0
Mir375	64	0
Mir376a	68	0
Mir377	68	4
Mir378a	66	4
Mir379	66	0
Mir380	61	0
Mir381	75	0
Mir382	76	0
Mir383	70	0
Mir335	98	0
Mir133a-2	104	0
Mir133b	119	0
Mir181b-2	86	0
Mir215	111	2
Mir384	88	0
Mir196b	85	0
Mir409	79	0
Mir410	81	0
Mir376b	82	0
Mir411	82	0
Mir412	80	0
Mir370	79	0
Mir425	85	9
Mir431	91	0
Mir433	124	0
Mir434	94	0
Mir448	112	0
Mir429	83	0
Mir365-2	112	1
Mir449a	91	0
Mir450-1	91	0
Mir451a	72	0
Mir452	85	5
Mir463	75	0
Mir465	74	0
Mir466	73	0
Mir468	78	0
Mir470	75	0
Mir471	67	0
Mir532	96	0
Mir489	107	0
Mir483	73	0
Mir484	67	0
Mir485	73	0
Mir486	128	0
Mir546	121	0
Mir540	67	0
Mir543	76	0
Mir539	74	5
Mir541	90	2
Mir542	85	0
Mir547	78	0
Mir367	75	0
Mir494	85	0
Mir376c	85	0
Mir487b	82	0
Mir369	79	0
Mir20b	80	0
Mir450-2	69	0
Mir503	71	0
Mir291b	79	0
Mir302b	74	0
Mir302c	68	0
Mir302d	66	0
Mir301b	97	0
Mir675	84	0
Mir744	100	0
Mir374b	95	0
Mir216b	86	0
Mir592	96	0
Mir758	81	0
Mir551b	98	0
Mir671	98	0
Mir668	66	0
Mir665	94	0
Mir667	92	0
Mir770	94	0
Mir762	76	0
Mir802	97	0
Mir672	100	0
Mir670	100	0
Mir761	76	0
Mir764	108	0
Mir763	120	4
Mir666	99	0
Mir759	98	0
Mir496a	79	0
Mir673	91	0
Mir760	119	0
Mir674	100	4
Mir488	109	0
Mir677	78	12
Mir678	84	0
Mir497	84	0
Mir679	74	0
Mir495	63	0
Mir680-1	109	0
Mir680-2	110	0
Mir680-3	87	0
Mir681	110	0
Mir682	96	318
Mir449c	109	0
Mir683-1	109	0
Mir684-1	85	0
Mir684-2	86	0
Mir686	109	0
Mir719	110	0
Mir687	89	0
Mir688	75	0
Mir690	109	0
Mir691	78	0
Mir692-1	109	0
Mir693	89	0
Mir694	70	0
Mir146b	109	0
Mir669b	97	0
Mir669a-2	95	0
Mir669a-3	109	0
Mir467b	73	0
Mir669c	35	0
Mir297b	109	0
Mir695	109	0
Mir455	82	0
Mir491	86	0
Mir697	109	1
Mir698	109	0
Mir700	79	0
Mir701	109	0
Mir702	109	0
Mir703	109	93
Mir704	77	0
Mir705	82	0
Mir706	84	0
Mir707	73	0
Mir708	109	0
Mir709	88	2
Mir710	110	0
Mir711	82	0
Mir713	108	0
Mir500	92	0
Mir501	109	0
Mir717	109	0
Mir450b	82	0
Mir505	90	0
Mir721	88	0
Mir652	98	5
Mir490	84	0
Mir676	89	0
Mir615	92	0
Mir804	95	0
Mir741	71	0
